company_permalink,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,price_amount,price_currency_code,acquired_at,acquired_at_cleaned,id
/company/adnectar,/company/ador,ADOR,news,USA,WA,Seattle,Seattle,,USD,6/1/11,2011-06-01 00:00:00,198
/company/sence7,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,,USD,5/3/07,2007-05-03 00:00:00,199
/company/adolor,/company/cubist-pharmaceuticals,Cubist Pharmaceuticals,biotech,USA,MA,Boston,Lexington,4.53E8,USD,12/12/11,2011-12-12 00:00:00,200
/company/adonomics,/company/adknowledge,Adknowledge,advertising,USA,MO,Kansas City,Kansas City,200000.0,USD,11/3/08,2008-11-03 00:00:00,201
/company/ador,/company/lightinthebox-com,LightInTheBox.com,ecommerce,CHN,,Beijing,Beijing,,USD,1/6/14,2014-01-06 00:00:00,202
/company/adotube,/company/exponential,Exponential,advertising,USA,CA,SF Bay,Emeryville,,USD,9/13/11,2011-09-13 00:00:00,203
/company/adparlor,/company/adknowledge,Adknowledge,advertising,USA,MO,Kansas City,Kansas City,,USD,11/1/11,2011-11-01 00:00:00,204
/company/adperio,/company/matomy-media-group,Matomy Media Group,advertising,USA,DE,TBD,Tel Aviv,3.0E7,USD,8/11/11,2011-08-11 00:00:00,205
/company/adportal,/company/glammedia,Glam Media,web,USA,CA,SF Bay,Brisbane,,USD,7/23/10,2010-07-23 00:00:00,206
/company/adsmobi,/company/smaato,Smaato,advertising,USA,CA,SF Bay,San Francisco,,USD,7/25/13,2013-07-25 00:00:00,207
/company/adstack,/company/tellapart,TellApart,analytics,USA,CA,SF Bay,Burlingame,,USD,9/30/13,2013-09-30 00:00:00,208
/company/adtech,/company/aol,AOL,news,USA,NY,New York,New York,,USD,5/16/07,2007-05-16 00:00:00,209
/company/adtuition,/company/etsy,Etsy,ecommerce,USA,NY,New York,Brooklyn,,USD,12/18/09,2009-12-18 00:00:00,210
/company/adultmint,/company/hellhouse-media,HellHouse Media,games_video,USA,WA,Seattle,Renton,,USD,3/12/08,2008-03-12 00:00:00,211
/company/adura-technologies,/company/acuity-brands,Acuity Brands,,USA,GA,Atlanta,Atlanta,,USD,1/7/13,2013-01-07 00:00:00,212
/company/advanced-analogic-technologies,/company/skyworks-solutions,Skyworks Solutions,semiconductor,USA,MA,Boston,Woburn,2.625E8,USD,5/27/11,2011-05-27 00:00:00,213
/company/advanced-bionics,/company/sonova-holding,Sonova Holding,other,CHE,,Stafa,Stafa,,USD,11/9/09,2009-11-09 00:00:00,214
/company/advanced-control-components,/company/emrise-corporation,Emrise Corporation,hardware,USA,NJ,Eatontown,Eatontown,1.878E7,USD,1/17/09,2009-01-17 00:00:00,215
/company/advanced-data-exchange,/company/liaison-technologies,Liaison Technologies,software,USA,GA,Atlanta,Alpharetta,,USD,1/12/10,2010-01-12 00:00:00,216
/company/advanced-energy-conversion,/company/ioxus,Ioxus,cleantech,USA,NY,Oneonta,Oneonta,,USD,9/27/10,2010-09-27 00:00:00,217
/company/advanced-fishing-technologies,/company/the-noco-company,The NOCO Company,hardware,USA,OH,TBD,Glenwillow,,USD,4/1/09,2009-04-01 00:00:00,218
/company/advanced-forming-techology,/company/arc-wireless,ARC Wireless,mobile,USA,CO,Denver,Denver,,USD,4/12/12,2012-04-12 00:00:00,219
/company/advanced-in-vitro-cell-technologies,/company/indukern,Indukern,other,ESP,,Barcelona,Barcelona,3340000.0,USD,7/11/08,2008-07-11 00:00:00,220
/company/advanced-liquid-logic,/company/illumina,Illumina,,USA,CA,San Diego,San Diego,9.6E7,USD,7/24/13,2013-07-24 00:00:00,221
/company/advanced-messaging-technologies-pty-ltf,/company/mantara,Mantara,software,USA,NY,New York,New York,,USD,1/1/05,2005-01-01 00:00:00,222
/company/advanced-mobile-solutions,/company/autobytel-com-inc,Autobytel.com,software,USA,CA,Los Angeles,Irvine,2500000.0,USD,9/30/13,2013-09-30 00:00:00,223
/company/advanced-photodynamic-technologies,/company/ondine-biopharma,Ondine Biopharma,,,,unknown,,,USD,12/8/09,2009-12-08 00:00:00,224
/company/advanced-system-technology,/company/jettech-co,Jettech Co.,,KOR,,Incheon,Incheon,,USD,4/6/10,2010-04-06 00:00:00,225
/company/advanced-systems,/company/lexx-technology-corp,Lexx Technology Corp.,manufacturing,USA,NV,Las Vegas,Las Vegas,,USD,6/1/13,2013-06-01 00:00:00,226
/company/advanced-visual-technology,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,,USD,10/1/08,2008-10-01 00:00:00,227
/company/advancednetworx,/company/inx,INX,network_hosting,USA,TX,Houston,Houston,400000.0,USD,7/17/09,2009-07-17 00:00:00,228
/company/advancemed,/company/nci,NCI,enterprise,USA,VA,Washington DC,Reston,,USD,2/25/11,2011-02-25 00:00:00,229
/company/advantage-networks,/company/jmg-exploration,JMG Exploration,,,,unknown,,,USD,7/12/12,2012-07-12 00:00:00,230
/company/advantage-power-solutions,/company/cea-power,CEA Power,mobile,USA,NC,Raleigh-Durham,Raleigh,1750000.0,USD,3/1/01,2001-03-01 00:00:00,231
/company/advasense,/company/pixim,Pixim,hardware,USA,CA,SF Bay,Mountain View,,USD,6/15/11,2011-06-15 00:00:00,232
/company/advent-cleaning-technology,/company/quantum-global-technologies,Quantum Global Technologies,semiconductor,USA,PA,Philadelphia,Dublin,,USD,1/4/13,2013-01-04 00:00:00,233
/company/advent-e-zine,/company/open-mind,Open-Mind,other,,,unknown,,,USD,5/19/07,2007-05-19 00:00:00,234
/company/advent-power-systems,/company/cyclone-power-technologies,Cyclone Power Technologies,cleantech,USA,FL,Fort Lauderdale,Pompano Beach,,USD,12/21/11,2011-12-21 00:00:00,235
/company/adventa-control-technologies,/company/rudolph-technologies,Rudolph Technologies,semiconductor,USA,NJ,Flanders,Flanders,,USD,8/2/09,2009-08-02 00:00:00,236
/company/adventure-central,/company/adventurelink,AdventureLink Travel Inc.,travel,USA,CA,Los Angeles,Altadena,,USD,3/20/09,2009-03-20 00:00:00,237
/company/advergame-com,/company/arkadium,Arkadium,games_video,USA,NY,New York,New York,,USD,7/21/09,2009-07-21 00:00:00,238
/company/advertise-com,/company/advertise-com,Advertise.com,advertising,USA,CA,Los Angeles,Sherman Oaks,,USD,1/1/09,2009-01-01 00:00:00,239
/company/advertising-directory-solutions-holdings-inc-ads,/company/yellow-pages-group,Yellow Pages Group,,CAN,,Montreal,"Montreal, Quebec",,USD,5/20/05,2005-05-20 00:00:00,240
/company/advertising-com,/company/aol,AOL,news,USA,NY,New York,New York,4.35E8,USD,8/1/04,2004-08-01 00:00:00,241
/company/adviva-2,/company/adviva,Specific Media,advertising,GBR,,London,London,,USD,3/1/08,2008-03-01 00:00:00,242
/company/advo,/company/valassis,Valassis,other,USA,MI,Detroit,Livonia,1.3E9,USD,7/6/06,2006-07-06 00:00:00,243
/company/adwhirl,/company/admob,AdMob,advertising,USA,CA,SF Bay,Mountain View,,USD,8/27/09,2009-08-27 00:00:00,244
/company/adxpose,/company/comscore,comScore,web,USA,VA,Washington DC,Reston,2.2E7,USD,8/3/11,2011-08-03 00:00:00,245
/company/adyard-gmbh,/company/gruner-jahr-ag,Gruner + Jahr AG,,,,unknown,,,USD,1/1/10,2010-01-01 00:00:00,246
/company/aea-technology,/company/ricardo-aea,Ricardo-AEA,,GBR,,London,London,,USD,11/8/12,2012-11-08 00:00:00,247
/company/aec-environmental-ltd,/company/energie-praemisse,kWIQly,cleantech,CHE,,Niderried,Niderried 3853,,USD,1/6/13,2013-01-06 00:00:00,248
/company/aegis-analytical-corp,/company/accelrys,Accelrys,software,USA,CA,San Diego,San Diego,,USD,10/23/12,2012-10-23 00:00:00,249
/company/aegis-lightwave,/company/photop-technologies,Photop Technologies,hardware,CHN,,Fuzhou,Fuzhou,,USD,1/7/13,2013-01-07 00:00:00,250
/company/aegom-interactive,/company/twelve-court,Twelve Court,,,,unknown,,,USD,7/18/11,2011-07-18 00:00:00,251
/company/ael-p,/company/avista,Avista,cleantech,USA,WA,Spokane,Spokane,1.7E8,USD,11/4/13,2013-11-04 00:00:00,252
/company/aeluros,/company/broadcom,Broadcom,mobile,USA,CA,Los Angeles,Irvine,3.7E9,USD,2/17/12,2012-02-17 00:00:00,253
/company/aepona,/company/intel,Intel,hardware,USA,CA,SF Bay,Santa Clara,8.0E7,GBP,4/28/13,2013-04-28 00:00:00,254
/company/aeroscout,/company/stanley-black-decker,Stanley Black & Decker,other,USA,CT,New Britain,New Britain,2.388E8,USD,6/5/12,2012-06-05 00:00:00,255
/company/affair-match,/company/adultspace,AdultSpace,social,USA,GA,Liburn,Liburn,1000000.0,USD,4/22/09,2009-04-22 00:00:00,256
/company/affiliated-computer-services,/company/xerox,Xerox,hardware,USA,AL,Norwalk,Norwalk,5.75E9,USD,9/28/09,2009-09-28 00:00:00,257
/company/affinitylabs,/company/monster,Monster,search,USA,NY,New York,New York,6.1E7,USD,1/4/08,2008-01-04 00:00:00,258
/company/afiliared,/company/vorcu,Vorcu,advertising,ARG,,Buenos Aires,Buenos Aires,,USD,10/15/12,2012-10-15 00:00:00,259
/company/after-the-deadline,/company/automattic,Automattic,web,USA,CA,SF Bay,San Francisco,,USD,9/1/09,2009-09-01 00:00:00,260
/company/afternic,/company/godaddy,GoDaddy,,USA,AZ,Phoenix,Scottsdale,,USD,9/19/13,2013-09-19 00:00:00,261
/company/aftervote,/company/advertise-com,Advertise.com,advertising,USA,CA,Los Angeles,Sherman Oaks,,USD,3/19/08,2008-03-19 00:00:00,262
/company/afullcup-com,/company/escalate-media,Escalate Media,advertising,USA,IL,Chicago,Chicago,,USD,8/15/08,2008-08-15 00:00:00,263
/company/afxxx-com,/company/american-fansasy-entertainment,American Fantasy Entertainment Group,ecommerce,,,unknown,,700000.0,USD,8/10/13,2013-08-10 00:00:00,264
/company/ageia-technologies,/company/nvidia,Nvidia,hardware,USA,CA,SF Bay,Santa Clara,,USD,2/1/08,2008-02-01 00:00:00,265
/company/agencourt-bioscience,/company/beckman-coulter,Beckman Coulter,,USA,CA,Los Angeles,Brea,1.5E8,USD,4/1/05,2005-04-01 00:00:00,266
/company/agent-logic,/company/informatica,Informatica,software,USA,CA,SF Bay,Redwood City,,USD,9/2/09,2009-09-02 00:00:00,267
/company/agentarts,/company/fast-search-transfer,Fast Search & Transfer,search,USA,CA,SF Bay,San Mateo,,USD,7/6/07,2007-07-06 00:00:00,268
/company/agero,/company/sirius,"Sirius XM Radio, Inc.",news,,,unknown,,5.3E8,USD,8/15/13,2013-08-15 00:00:00,269
/company/aggregateknowledge,/company/neustar,Neustar,public_relations,USA,VA,Washington DC,Sterling,1.19E8,USD,10/31/13,2013-10-31 00:00:00,270
/company/agile-advantage,/company/rally-software,Rally Software,enterprise,USA,CO,Denver,Boulder,,USD,8/7/12,2012-08-07 00:00:00,271
/company/agile-software,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,4.95E8,USD,1/1/07,2007-01-01 00:00:00,272
/company/agilezen,/company/rally-software,Rally Software,enterprise,USA,CO,Denver,Boulder,,USD,4/14/10,2010-04-14 00:00:00,273
/company/agilis-international,/company/infogix,Infogix,,USA,IL,Chicago,Naperville,,USD,1/10/14,2014-01-10 00:00:00,274
/company/agistics,/company/visage-mobile,Visage Mobile,enterprise,USA,CA,SF Bay,San Francisco,,USD,10/23/07,2007-10-23 00:00:00,275
/company/agito-networks,/company/shoretel,ShoreTel,hardware,USA,CA,SF Bay,Sunnyvale,1.14E7,USD,10/21/10,2010-10-21 00:00:00,276
/company/agnilux,/company/google,Google,search,USA,CA,SF Bay,Mountain View,,USD,4/20/10,2010-04-20 00:00:00,277
/company/agoda,/company/priceline,Priceline,travel,USA,CT,New York,Norwalk,,USD,11/8/07,2007-11-08 00:00:00,278
/company/aha-mobile,/company/harman-international,Harman International Industries,other,USA,CT,New York,Stamford,,USD,9/15/10,2010-09-15 00:00:00,279
/company/ahi-software,/company/relayhealth,RelayHealth,,USA,GA,Atlanta,Atlanta,,USD,12/22/12,2012-12-22 00:00:00,280
/company/ahn-biotechnologie,/company/harvard-bioscience,Harvard Bioscience,biotech,USA,MA,Boston,Holliston,,USD,2/8/12,2012-02-08 00:00:00,281
/company/aht-cooling-systems,/company/bridgepoint,Bridgepoint,,FIN,,Helsinki,Helsinki,5.85E8,EUR,9/4/13,2013-09-04 00:00:00,282
/company/ahura-scientific,/company/thermo-fisher-scientific,Thermo Fisher Scientific,biotech,USA,MA,Boston,Waltham,1.45E8,USD,1/19/10,2010-01-19 00:00:00,283
/company/ai2,/company/get-holding-nv,GET Holding NV,enterprise,NLD,,Zaandijk,Zaandijk,,USD,12/1/07,2007-12-01 00:00:00,284
/company/aiguarentacar,/company/aol,AOL,news,USA,NY,New York,New York,,USD,6/10/13,2013-06-10 00:00:00,285
/company/aim-powergen,/company/international-power,International Power,cleantech,GBR,,London,London,,USD,9/30/09,2009-09-30 00:00:00,286
/company/aim-technology,/company/aspect-software,Aspect Software,software,USA,MA,Boston,Chelmsford,,USD,1/7/09,2009-01-07 00:00:00,287
/company/aipoint,/company/clicksoftware-technologies,ClickSoftware Technologies,software,ISR,,Petach - Tikva,Petach-Tikva,1500000.0,USD,10/15/09,2009-10-15 00:00:00,288
/company/air-drill-hammers-and-bits,/company/schramm,Schramm,,USA,PA,Philadelphia,West Chester,,USD,11/26/13,2013-11-26 00:00:00,289
/company/airborne-systems,/company/transdigm,TransDigm,,USA,OH,Cleveland,Cleveland,,USD,12/2/13,2013-12-02 00:00:00,290
/company/airdefense,/company/motorola-solutions,Motorola Solutions,enterprise,USA,IL,Chicago,Schaumburg,,USD,9/30/08,2008-09-30 00:00:00,291
/company/airfarewatchdog-com,/company/tripadvisor,TripAdvisor,travel,USA,MA,Boston,Newton,,USD,4/1/08,2008-04-01 00:00:00,292
/company/airmagnet,/company/fluke-networks,Fluke Networks,network_hosting,USA,WA,Seattle,Everett,,USD,8/26/09,2009-08-26 00:00:00,293
/company/aironet-wireless-communications,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,11/9/99,1999-11-09 00:00:00,294
/company/airstream-energy,/company/terra-gen-power,Terra-Gen Power,cleantech,USA,NY,New York,New York,,USD,1/1/09,2009-01-01 00:00:00,295
/company/airvana,/company/sac-private-capital-group-gso-capital-partners-sankaty-advisors-zelnickmedia,"SAC Private Capital Group, GSO Capital Partners, Sankaty Advisors & ZelnickMedia",,,,unknown,,5.3E8,USD,12/18/09,2009-12-18 00:00:00,296
/company/airwatch,/company/vmware,VMware,software,USA,CA,SF Bay,Palo Alto,1.54E9,USD,1/22/14,2014-01-22 00:00:00,297
/company/airwide-solutions,/company/mavenir-systems,Mavenir Systems,enterprise,USA,TX,Dallas,Richardson,,USD,5/30/11,2011-05-30 00:00:00,298
/company/aisle-19,/company/ytb,YTB,web,USA,IL,Wood River,Wood River,,USD,1/16/09,2009-01-16 00:00:00,299
/company/aiss,/company/sterling-infosystems,Sterling InfoSystems,other,USA,NY,New York,New York,,USD,12/5/11,2011-12-05 00:00:00,300
/company/aitainment,/company/sportradar-ag,Sportradar AG,sports,SWZ,,Swaziland - Other,,,USD,9/1/10,2010-09-01 00:00:00,301
/company/aixum-tec-ag,/company/mobilebits,MobileBits,advertising,USA,FL,Sarasota,Sarasota,3500000.0,USD,8/20/12,2012-08-20 00:00:00,302
/company/akarx,/company/eisai-co,Eisai,biotech,JPN,,Tokyo,Tokyo,2.55E8,USD,1/7/10,2010-01-07 00:00:00,303
/company/akhbarak-net,/company/sarmady,Sarmady :: a Vodafone Company,public_relations,EGY,,Giza,Giza,,USD,1/1/13,2013-01-01 00:00:00,304
/company/akonix,/company/quest-software,Quest Software,software,USA,CA,Los Angeles,Aliso Viejo,,USD,8/28/08,2008-08-28 00:00:00,305
/company/akorri,/company/netapp,NetApp,software,USA,,TBD,,6.0E7,USD,1/12/11,2011-01-12 00:00:00,306
/company/akrion,/company/bayside-capital,Bayside Capital,other,USA,FL,Miami,Miami,,USD,9/28/08,2008-09-28 00:00:00,307
/company/aktino,/company/positron-access-solutions,Positron Access Solutions,,USA,CA,California - Other,,,USD,5/12/09,2009-05-12 00:00:00,308
/company/aktiv-digital,/company/komli-media,Komli Media,advertising,IND,,Mumbai,Mumbai,,USD,6/2/11,2011-06-02 00:00:00,309
/company/akuacom,/company/honeywell,Honeywell,manufacturing,USA,NJ,Morristown,Morristown,,USD,5/7/10,2010-05-07 00:00:00,310
/company/alacris,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,,USD,9/19/05,2005-09-19 00:00:00,311
/company/alanco-technologies,/company/yuuzoo-corporation,YuuZoo Corporation,advertising,SGP,,Singapore - Other,,,USD,6/29/11,2011-06-29 00:00:00,312
/company/alando-de,/company/ebay,eBay,ecommerce,USA,CA,SF Bay,San Jose,,USD,6/22/99,1999-06-22 00:00:00,313
/company/alaric-systems,/company/ncr,NCR,software,USA,GA,Atlanta,Duluth,8.4E7,USD,12/2/13,2013-12-02 00:00:00,314
/company/alas-consulting,/company/virtusa,Virtusa,,USA,MA,Boston,Westborough,,USD,7/5/11,2011-07-05 00:00:00,315
/company/albany-software,/company/bottomline-technologies,Bottomline Technologies,other,AUS,NH,Portsmouth,Portsmouth,,USD,9/3/12,2012-09-03 00:00:00,316
/company/albeo-technologies,/company/general-electric,General Electric,other,USA,CT,Fairfield,Fairfield,,USD,11/26/12,2012-11-26 00:00:00,317
/company/albertsons,/company/cvs-caremark,CVS Caremark,biotech,USA,RI,Woonsocket,Woonsocket,,USD,1/23/06,2006-01-23 00:00:00,318
/company/albumprinter,/company/vistaprint,Vistaprint,advertising,NLD,,Venlo,Venlo,6.5E7,EUR,10/24/11,2011-10-24 00:00:00,319
/company/alchemy-labs,/company/red-rover,Red Rover,enterprise,USA,NY,New York,New York,,USD,9/1/13,2013-09-01 00:00:00,320
/company/alchemy-systems,/company/riverside,Riverside Company,other,USA,GA,Atlanta,Atlanta,,USD,1/22/13,2013-01-22 00:00:00,321
/company/aldagen,/company/cytomedix,Cytomedix,biotech,USA,MD,Washington DC,Gaithersburg,,USD,2/9/12,2012-02-09 00:00:00,322
/company/aldon,/company/madewithlove,madewithlove,,BEL,,Antwerpen,Antwerpen,,USD,5/11/07,2007-05-11 00:00:00,323
/company/alegis-care,/company/cigna,Cigna,,USA,PA,Philadelphia,Philadelphia,,USD,9/4/13,2013-09-04 00:00:00,324
/company/alertsite,/company/smart-bear-software,SmartBear Software,software,USA,MA,Boston,Beverly,,USD,4/4/11,2011-04-04 00:00:00,325
/company/alexa,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,2.5E8,USD,5/1/99,1999-05-01 00:00:00,326
/company/alexander-gallo-holdings,/company/bayside-capital,Bayside Capital,other,USA,FL,Miami,Miami,,USD,12/7/11,2011-12-07 00:00:00,327
/company/alfa-ariss-the-netherlands,/company/vasco,VASCO Data Security International,security,USA,IL,Chicago,Oakbrook Terrace,,USD,1/1/11,2011-01-01 00:00:00,328
/company/alfa-sistemi-telemedia,/company/kranem,Kranem,analytics,USA,CA,SF Bay,San Mateo,,USD,12/7/11,2011-12-07 00:00:00,329
/company/alfabet,/company/software-ag,Software AG,,USA,VA,Washington DC,Reston,,USD,6/3/13,2013-06-03 00:00:00,330
/company/alfabetic,/company/whitesmoke,WhiteSmoke,software,USA,DE,Willmington,Wilmington,155000.0,USD,6/30/09,2009-06-30 00:00:00,331
/company/alg,/company/truecar,TRUECar,transportation,USA,CA,Los Angeles,Santa Monica,,USD,10/1/11,2011-10-01 00:00:00,332
/company/algeta,/company/bayer-ag-germany,Bayer AG,biotech,DEU,,Germany - Other,,2.9E9,USD,12/19/13,2013-12-19 00:00:00,333
/company/algo-anywhere,/company/500px,500px,photo_video,CAN,,Toronto,Toronto,2000000.0,USD,7/9/12,2012-07-09 00:00:00,334
/company/algonomics,/company/lonza-group,Lonza Group,biotech,CHE,,Basel,Basel,,USD,11/2/09,2009-11-02 00:00:00,335
/company/algorithmics,/company/ibm,IBM,software,USA,NY,New York,Armonk,,USD,9/1/11,2011-09-01 00:00:00,336
/company/algorithms-io,/company/lumendata,LumenData,,,,unknown,,,USD,12/4/13,2013-12-04 00:00:00,337
/company/alibaba,/company/yahoo,Yahoo!,web,USA,CA,SF Bay,Sunnyvale,1.0E9,USD,8/11/05,2005-08-11 00:00:00,338
/company/alibre,/company/3d-systems,3D Systems,software,USA,SC,Rock Hill,Rock Hill,,USD,7/19/11,2011-07-19 00:00:00,339
/company/alienware,/company/dell,Dell,hardware,USA,TX,Austin,Round Rock,,USD,3/22/06,2006-03-22 00:00:00,340
/company/alignent-software,/company/sopheon,Sopheon,software,USA,MN,Minneapolis,Bloomington,5500000.0,USD,6/11/07,2007-06-11 00:00:00,341
/company/all-for-good,/company/points-of-light-institute,Points of Light Institute,,USA,GA,Atlanta,Atlanta,,USD,12/22/10,2010-12-22 00:00:00,342
/company/all-phase-security,/company/universal-protection-service,Universal Protection Service,security,USA,CA,Los Angeles,Santa Ana,,USD,2/4/13,2013-02-04 00:00:00,343
/company/allaire-corporation,/company/macromedia,Macromedia,software,USA,CA,SF Bay,San Francisco,3.6E8,USD,3/20/01,2001-03-20 00:00:00,344
/company/alldomains-com,/company/markmonitor,MarkMonitor,enterprise,USA,CA,SF Bay,San Francisco,,USD,10/21/03,2003-10-21 00:00:00,345
/company/allegiance-healthcare,/company/cardinal-health,Cardinal Health,,USA,OH,Columbus,Dublin,,USD,1/1/99,1999-01-01 00:00:00,346
/company/allegient-systems,/company/bottomline-technologies,Bottomline Technologies,other,AUS,NH,Portsmouth,Portsmouth,4.8E7,USD,3/30/11,2011-03-30 00:00:00,347
/company/allegro-systems,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,,USD,7/27/01,2001-07-27 00:00:00,348
/company/allegro,/company/labcyte,Labcyte,biotech,USA,CA,SF Bay,Sunnyvale,,USD,1/27/08,2008-01-27 00:00:00,349
/company/alleyton-resource,/company/summit-materials,Summit Materials,,USA,CO,Denver,Denver,,USD,1/23/14,2014-01-23 00:00:00,350
