评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
你出名了,2022-03-04 13:40:28,3,评论,你出名了,0.4522
加油,2022-03-04 13:23:54,4,评论,加油,0.9596
下雨天水流急，真的难,2022-03-04 13:04:08,2,评论,下雨天水流急，真的难,0.0815
加油！！！这个是真的有意义！！！,2022-03-04 12:53:48,6,评论,加油！这个是真的有意义！,0.9255
加油[点赞][点赞][点赞],2022-03-04 11:30:25,3,评论,加油,0.9596
非遗独竹漂是啥意思,2022-03-04 11:14:22,3,评论,非遗独竹漂是啥意思,0.068
注意别着凉了！加油！,2022-03-04 11:06:40,4,评论,注意别着凉了！加油！,0.9426
会不会，当年达摩一苇渡江，其实就是这样的？,2022-03-04 10:32:45,5,评论,会不会，当年达摩一苇渡江，其实就是这样的？,0.1472
注意安全,2022-03-04 01:03:58,4,评论,注意安全,0.6885
加油！,2022-03-03 21:41:19,5,评论,加油！,0.9475
看着都晕,2022-03-03 20:45:45,4,评论,看着都晕,0.1325
脚趾已经练成五爪神功,2022-03-03 14:31:42,4,评论,脚趾已经练成五爪神功,0.5114
不喜欢日本，是因为我是中国人      不喜欢韩国，是因为我是正常人,2022-03-02 18:28:16,4,评论,不喜欢日本，是因为我是中国人 不喜欢韩国，是因为我是正常人,0.0623
非遗独竹漂是啥意思,2022-03-04 11:14:22,3,评论,非遗独竹漂是啥意思,0.068
注意别着凉了！加油！,2022-03-04 11:06:40,4,评论,注意别着凉了！加油！,0.9426
会不会，当年达摩一苇渡江，其实就是这样的？,2022-03-04 10:32:45,5,评论,会不会，当年达摩一苇渡江，其实就是这样的？,0.1472
注意安全,2022-03-04 01:03:58,4,评论,注意安全,0.6885
加油！,2022-03-03 21:41:19,5,评论,加油！,0.9475
姐姐有徒弟吗？没有别的意思只是怕这么珍贵的文化失传,2022-03-03 15:28:47,4,评论,姐有徒弟吗？没有别的意思只是怕这么珍贵的文化失传,0.4194
脚趾已经练成五爪神功,2022-03-03 14:31:42,4,评论,脚趾已经练成五爪神功,0.5114
韩国偷了也学不会吧[doge],2022-03-02 18:59:23,4,评论,韩国偷了也学不会吧,0.2181
不喜欢日本，是因为我是中国人      不喜欢韩国，是因为我是正常人,2022-03-02 18:28:16,4,评论,不喜欢日本，是因为我是中国人 不喜欢韩国，是因为我是正常人,0.0623
纵一苇之所如，凌万顷之茫然。,2022-02-27 22:59:05,6,评论,纵一苇之所如，凌万顷之茫然。,0.5122
up主要注意安全啊，加油！,2022-02-27 22:51:40,6,评论,up主要注意安全啊，加油！,0.9536
这是什么表演?,2022-02-27 21:56:45,4,评论,这是什么表演?,0.1332
多喝红糖姜水姐姐！辛苦了！！注意身体！！,2022-02-27 19:18:24,5,评论,多喝红糖姜水姐！辛苦了！注意身体！,0.9831
我已经被hgr整出阴影了,2022-02-27 19:18:59,2,评论,我已经被hgr整出阴影了,0.0205
如果up收徒弟的话，记得不要韩国人。,2022-02-27 19:15:47,5,评论,如果up收徒弟的话，记得不要韩国人。,0.1902
我只觉得感动。,2022-02-27 19:12:53,5,评论,我只觉得感动。,0.9616
好美的人，好美的地方，好美的动作，好美的腿[笑哭][笑哭],2022-02-27 19:09:22,4,评论,好美的人，好美的地方，好美的动作，好美的腿,0.9939
没啥好说的，加油！,2022-02-27 19:09:04,5,评论,没啥好说的，加油！,0.606
戏袍好像不是随便穿的,2022-02-27 15:38:08,3,评论,戏袍好像不是随便穿的,0.2359
下雨天练习是什么操作,2022-02-27 15:22:21,4,评论,下雨天练习是什么操作,0.5752
小姐姐  你站在竹上的样子真的很美！！加油！训练时也记得注意安全！！[给心心],2022-02-27 15:18:48,5,评论,小姐 你站在竹上的样子真的很美！加油！训练时也记得注意安全！,0.9774
加油,2022-02-27 15:14:01,3,评论,加油,0.9596
这个韩国人学不来吧[doge],2022-02-27 15:08:36,5,评论,这个韩国人学不来吧,0.268
加油,2022-02-27 15:03:29,3,评论,加油,0.9596
说韩国人的是不是魔怔有点 这个不是学学表象就行的呀,2022-02-27 14:36:29,5,评论,说韩国人的是不是魔怔有点 这个不是学表象就行的呀,0.1983
小西八：我的，虽然我们没人会，那是我们失传了,2022-02-27 13:59:31,5,评论,小西八：我的，虽然我们没人会，那是我们失传了,0.7072
雨天练和瀑布下练功一个效果吗,2022-02-27 11:09:51,4,评论,雨天练和瀑布下练功一个效果吗,0.1765
我要是掉下去直接就沉底了,2022-02-27 09:57:55,5,评论,我要是掉下去直接就沉底了,0.0455
小心小阿西来偷啊,2022-02-27 09:56:48,4,评论,小心小阿西来偷啊,0.0583
人生如逆旅，一苇以航之,2022-02-27 08:00:56,3,评论,人生如逆旅，一苇以航之,0.9491
一开始我还以为是在操场上,2022-02-27 07:55:47,3,评论,一开始我还以为是在操场上,0.4576
偷国：该偷过来了,2022-02-27 07:36:39,4,评论,偷国：该偷过来了,0.2105
爱了爱了，姐姐加油，真水袖,2022-02-27 06:58:25,4,评论,爱了，姐加油，真水袖,0.9825
韩国：我们的啦doge[doge],2022-02-27 06:58:36,4,评论,韩国：我们的啦doge,0.8669
请加油！注意安全！,2022-02-27 02:12:05,3,评论,请加油！注意安全！,0.8747
第900条评论这不顶吗？不比其他有的“文化”艺术牛逼？或者不比流量明星强？[doge][doge][doge][doge],2022-02-26 23:48:13,5,评论,第90条评论这不顶吗？不比其他有的“文化”艺术牛逼？或者不比流量明星强？,0.0232
我是对外汉语老师，up的视频我在课上放给外国学生看，他们很震惊很敬佩。练就独竹漂需要的坚韧不拔、吃苦耐劳的精神正是中国传统文化的精神内涵。谢谢您，尊敬您！,2022-02-26 21:04:19,5,评论,我是对外汉语老师，up的视频我在课上放给外国学生看，他们很震惊很敬佩。练就独竹漂需要的坚韧不拔、吃苦耐劳的精神正是中国传统文化的精神内涵。谢您，尊敬您！,0.9925
韩国也是中国的,2022-02-26 20:42:00,5,评论,韩国也是中国的,0.5366
如果你喜欢，只要不违法，不违道德，那就放手去做,2022-02-26 20:41:45,2,评论,如果你喜欢，只要不违法，不违道德，那就放手去做,0.2283
这也不好看啊,2022-02-26 14:56:46,6,评论,这也不好看啊,0.0831
“不是下雨天才能练，而是下雨天也不能停止练”一下子泪目了,2022-03-09 07:57:30,5,评论,“不是下雨天才能练，而是下雨天也不能停止练”一下子泪目了,0.3947
我很早就关注了了，算是老粉了，像这样的“失败”的视频能发出来我觉得更难能可贵! 我投币了，作为对up崛起的见证!,2022-03-09 02:24:51,4,评论,我很早就关注了，算是老粉了，像这样的“失败”的视频能发出来我觉得更难能可贵! 我投币了，作为对up崛起的见证!,0.8398
[星星眼],2022-03-07 20:23:43,4,评论,,0.5678
加油啊  水很冷  注意身体啊,2022-03-07 16:38:28,5,评论,加油啊 水很冷 注意身体啊,0.8333
加油加油加油！,2022-03-07 15:43:04,4,评论,加油！,0.9475
不对，竹飘应该是韩国的[doge],2022-03-07 13:07:55,5,评论,不对，竹飘应该是韩国的,0.0564
助力每一个梦想,2022-03-06 17:58:30,2,评论,助力每一个梦想,0.9923
好想学,2022-03-06 17:17:29,2,评论,好想学,0.9583
这是怎么站住的啊，换我只能沉底儿了,2022-03-06 14:27:56,5,评论,这是怎么站住的啊，换我只能沉底儿了,0.0984
这是出关了,2022-03-04 18:01:14,5,评论,这是出关了,0.3528
韩国：“这你妈什么鬼？偷都偷不到！这要我们偷国怎么活？”,2022-03-01 19:07:03,2,评论,韩国：“这你妈什么鬼？偷都偷不到！这要我们偷国怎么活？”,0.0033
山村老尸续集,2022-03-01 10:55:06,5,评论,山村老尸续集,0.0796
好厉害！！,2022-02-28 17:14:40,5,评论,好厉害！,0.8539
投币了,2022-02-28 17:05:18,5,评论,投币了,0.7321
我家也有非遗传承的项目，非遗传承真的太难了,2022-02-28 15:08:59,4,评论,我家也有非遗传承的项目，非遗传承真的太难了,0.7722
这个不必加水印，南抄县学也学不会,2022-02-28 12:44:47,5,评论,这个不必加水印，南抄县学也学不会,0.7682
你们知道在海的面前，河流面前，一个 人，是多渺小吗？而up你的惊鸿一瞥，像是再说，渺小不代表不存在。中国的文化很多是人胜天，但不反天命。加油！,2022-02-28 12:33:00,5,评论,你们知道在海的面前，河流面前，一个 人，是多渺小吗？而up你的惊鸿一瞥，像是再说，渺小不代表不存在。中国的文化很多是人胜天，但不反天命。加油！,0.7935
别感冒了啊，天晴的时候再跳不好吗[doge],2022-02-28 12:20:34,3,评论,别感冒了啊，天晴的时候再跳不好吗,0.0239
加油～,2022-02-28 11:39:12,5,评论,加油～,0.9414
加油,2022-02-28 11:15:47,6,评论,加油,0.9596
小心点啊,2022-02-28 11:11:00,3,评论,小心点啊,0.1022
現在祖國的年輕人對我們中國固有的文化和藝術都已重視並發揚光大中，相信我們中國真正光榮壯大的時代即將來臨，相信到時一定能夠超越漢唐盛世，讓我們再一次成為歷史的領導者(但要注意小偷國們對我們文化的竊取行為),2022-02-28 11:04:23,5,评论,現在祖國的年輕人對我們中國固有的文化和藝術都已重視並發揚光大中，相信我們中國真正光榮壯大的時代即將來臨，相信到時一定能夠超越漢唐盛世，讓我們再一次成為歷史的領導者(但要注意小偷國們對我們文化的竊取行為),0.9435
真美,2022-02-28 10:15:55,4,评论,真美,0.9728
有些震惊，真牛啊。,2022-02-28 10:08:15,4,评论,有些震惊，真牛啊。,0.5893
我没有理由摆烂了，继续准备考研二战吧，一边找个工作,2022-02-28 10:07:58,4,评论,我没有理由摆烂了，继续准备考研二战吧，一边找个工作,0.2249
小姐姐加油,2022-02-27 23:16:51,5,评论,小姐加油,0.9026
韩国没人会的话应该暂时还偷不了,2022-02-27 23:17:01,6,评论,韩国没人会的话应该暂时还偷不了,0.0527
他们或许可以模仿，但是灵魂和精髓是偷不到的,2022-02-27 23:15:26,4,评论,他们或许可以模仿，但是灵魂和精髓是偷不到的,0.1988
一定要在下雨天跳,2022-02-27 23:05:08,4,评论,一定要在下雨天跳,0.5109
真美,2022-02-28 10:15:55,4,评论,真美,0.9728
有些震惊，真牛啊。,2022-02-28 10:08:15,4,评论,有些震惊，真牛啊。,0.5893
我没有理由摆烂了，继续准备考研二战吧，一边找个工作,2022-02-28 10:07:58,4,评论,我没有理由摆烂了，继续准备考研二战吧，一边找个工作,0.2249
韩国没人会的话应该暂时还偷不了,2022-02-27 23:17:01,6,评论,韩国没人会的话应该暂时还偷不了,0.0527
他们或许可以模仿，但是灵魂和精髓是偷不到的,2022-02-27 23:15:26,4,评论,他们或许可以模仿，但是灵魂和精髓是偷不到的,0.1988
一定要在下雨天跳,2022-02-27 23:05:08,4,评论,一定要在下雨天跳,0.5109
加油，注意安全,2022-02-27 22:49:59,3,评论,加油，注意安全,0.9402
真就用命在拍视频,2022-02-27 22:36:29,5,评论,真就用命在拍视频,0.1452
加油,2022-02-27 22:27:52,5,评论,加油,0.9596
加油,2022-02-27 22:25:51,5,评论,加油,0.9596
你的坚持的真美！感谢你对非遗的传承！加油！,2022-02-27 22:15:43,3,评论,你的坚持的真美！感谢你对非遗的传承！加油！,0.9971
天冷真的注意身体呀!,2022-02-27 22:15:43,3,评论,天冷真的注意身体呀!,0.7998
这不就是修仙？？？？,2022-02-27 22:14:46,5,评论,这不就是修仙？,0.0608
付出总有回报，加油！,2022-02-27 21:50:05,5,评论,付出总有回报，加油！,0.9887
怕啥，他们那儿有这么大的地儿放下这根竹竿吗？[doge],2022-02-27 21:40:55,5,评论,怕啥，他们那儿有这么大的地儿放下这根竹竿吗？,0.0306
你怎么练的？？平衡力真好,2022-02-27 21:31:12,5,评论,你怎么练的？平衡力真好,0.7153
这个偷不了，他们没那么宽的河,2022-02-27 20:45:17,3,评论,这个偷不了，他们没那么宽的河,0.0657
小姐姐加油加油,2022-02-27 20:33:59,2,评论,小姐加油,0.9026
我要在武侠剧里看到这个！！！,2022-02-27 20:02:09,3,评论,我要在武侠剧里看到这个！,0.5849
希望你临死前能做到,2022-02-27 20:02:07,4,评论,希望你临死前能做到,0.2876
西八，这怎么学,2022-02-27 19:53:02,5,评论,西八，这怎么学,0.1618
这水这河，游泳不要太舒服。[星星眼][星星眼][星星眼][星星眼]可惜家乡的河都不成样了。,2022-02-27 19:42:29,2,评论,这水这河，游泳不要太舒服。可惜家乡的河都不成样了。,0.185
打水印，打水印，注意保护，防止棒子,2022-02-27 19:20:23,3,评论,打水印，注意保护，防止棒子,0.4132
hgr：我穿过我的，我买了我的，我偷了我的,2022-02-27 19:06:58,5,评论,hgr：我穿过我的，我买了我的，我偷了我的,0.6186
这个姐姐好像是上过电视上的一个节目，越战越勇，当时在台上唱的歌是青花瓷[给心心],2022-02-27 18:25:11,3,评论,这个姐好像是上过电视上的一个节目，越战越勇，当时在台上唱的歌是青花瓷,0.9591
加油,2022-02-27 18:02:57,2,评论,加油,0.9596
加油,2022-02-27 17:40:41,2,评论,加油,0.9596
牛比,2022-02-27 17:38:29,4,评论,牛比,0.5797
注意别感冒呀,2022-02-27 16:53:01,5,评论,注意别感冒呀,0.5991
加油，注意安全。,2022-02-27 15:52:24,4,评论,加油，注意安全。,0.9036
这是在哪里呀,2022-02-27 15:46:01,4,评论,这是在哪里呀,0.2129
小西巴：想申遗，学不会思密达,2022-02-27 15:38:58,3,评论,小西巴：想申遗，学不会思密达,0.4955
那什么。不下雨再练不行吗……都淋湿了,2022-02-27 15:34:44,4,评论,那什么。不下雨再练不行吗…都淋湿了,0.0597
韩国看见也学不会呀，我和你同名哦，你真棒[打call][打call][打call],2022-02-27 15:28:12,5,评论,韩国看见也学不会呀，我和你同名哦，你真棒,0.9869
加油💪,2022-02-27 15:28:38,2,评论,加油💪,0.9399
加油💪[爱心],2022-02-27 14:49:15,5,评论,加油💪,0.9399
加油！！！！！,2022-02-27 14:48:23,4,评论,加油！,0.9475
SSP人DNA动了,2022-02-27 14:41:17,3,评论,SP人DNA动了,0.4467
这个镜头。。。,2022-02-27 14:40:50,5,评论,这个镜头。,0.6724
[奋斗][奋斗][奋斗],2022-02-27 14:37:07,3,评论,,0.5678
水印加的好[吃瓜][脱单doge],2022-02-27 14:14:13,3,评论,水印加的好,0.896
强,2022-02-27 14:07:02,2,评论,强,0.7906
小心偷国人,2022-02-27 14:07:12,4,评论,小心偷国人,0.0952
下雨天，难度肯定更大了。注意别着凉。你很棒！注意身体。,2022-02-27 14:06:55,5,评论,下雨天，难度肯定更大了。注意别着凉。你很棒！注意身体。,0.9828
棒子:拿来吧你！[doge],2022-02-27 14:05:24,4,评论,棒子:拿来吧你！,0.0393
我看别人都是一根啊？,2022-02-27 12:32:36,5,评论,我看别人都是一根啊？,0.0741
没文化的我请教一下，就是靠中间那个竹子飘在水面吗？,2022-02-27 12:05:54,5,评论,没文化的我请教一下，就是靠中间那个竹子飘在水面吗？,0.0281
鬼人乱舞,2022-03-11 11:36:07,5,评论,鬼人乱舞,0.5197
姐姐加油,2022-03-09 14:20:47,3,评论,姐加油,0.9826
我马上要杭漂了,2022-03-07 21:05:41,3,评论,我马上要杭漂了,0.4254
一苇渡江！！！,2022-03-07 20:41:27,6,评论,一苇渡江！,0.6158
真希望 你能和@碰碰彭碰彭 ， 联动一下出个视频，那画面绝对很美[打call],2022-03-07 19:14:36,4,评论,真希望 你能和@碰彭 ， 联动一下出个视频，那画面绝对很美,0.9897
虽然但是，安全第一,2022-03-07 18:32:10,4,评论,虽然但是，安全第一,0.7787
好美,2022-03-07 15:48:23,6,评论,好美,0.988
太简单了！我也咕噜咕噜。。咕噜能，真咕噜咕噜简咕噜单咕噜咕噜,2022-03-07 11:32:21,2,评论,太简单了！我也咕噜。咕噜能，真咕噜简咕噜单咕噜,0.1836
加油！！！,2022-03-06 09:20:53,3,评论,加油！,0.9475
好！,2022-03-06 09:08:55,5,评论,好！,0.8846
[支持],2022-03-06 08:04:09,4,评论,,0.5678
太厉害了吧，怎么做到不倒的，那根竹子不会转的？,2022-03-06 08:02:33,2,评论,太厉害了吧，怎么做到不倒的，那根竹子不会转的？,0.1208
为传承和梦想所有的坚持都闪闪发光[支持],2022-03-06 01:02:41,4,评论,为传承和梦想所有的坚持都闪发光,0.972
达摩,2022-03-05 22:22:45,5,评论,达摩,0.5774
小姐姐起飞的时候带上大家伙啊，最少也要把老乡带上。[热词系列_知识增加],2022-03-05 22:08:10,6,评论,小姐起飞的时候带上大家伙啊，最少也要把老乡带上。,0.4843
太强了,2022-03-05 22:07:18,4,评论,太强了,0.3773
想问一下，这里是哪里？好美,2022-03-05 21:16:42,5,评论,想问一下，这里是哪里？好美,0.6112
我看小西八怎么偷,2022-03-05 20:56:32,3,评论,我看小西八怎么偷,0.0614
小姐姐真的好厉害！！,2022-03-05 20:36:44,3,评论,小姐真的好厉害！,0.6981
加油姑娘,2022-03-05 18:28:45,3,评论,加油姑娘,0.9247
注意安全，结束后注意保暖，支持非遗传承！！！加油👍🏻,2022-03-05 18:28:50,2,评论,注意安全，结束后注意保暖，支持非遗传承！加油👍🏻,0.9973
@mataemong,2022-03-04 17:52:19,5,评论,@mataemong,0.8633
我也看过这个 真的是轻功水上漂 太强了,2022-03-05 19:00:48,5,回复,我也看过这个 真的是轻功水上漂 太强了,0.4197
姐啊，终于红了，太不容易了[大哭],2022-03-04 17:37:04,5,评论,姐啊，终于红了，太不容易了,0.8571
心之所向，一苇以航,2022-03-04 17:25:29,4,评论,心之所向，一苇以航,0.7516
星巴克关门,2022-03-04 13:39:28,3,评论,星巴克关门,0.1796
这晚上感觉多害怕,2022-03-04 10:38:38,2,评论,这晚上感觉多害怕,0.404
保持笑容你会笑到最后的[呲牙],2022-03-03 22:21:52,5,评论,保持笑容你会笑到最后的,0.9805
注意安全,2022-03-03 22:06:25,5,评论,注意安全,0.6885
姐姐，你这真的是年更[冰墩墩][冰墩墩][冰墩墩][雪容融][雪容融][雪容融],2022-03-03 21:35:45,5,评论,姐，你这真的是年更,0.5529
丢人,2022-03-03 21:10:37,4,评论,丢人,0.0569
？？？,2022-03-03 21:32:18,3,回复,？,0.0971
网页首页刷到的，真的太厉害了。我就很惊，因为我毕竟上周正好坐过船，水上那摇晃劲儿........,2022-03-03 15:36:05,6,评论,网页首页刷到的，真的太厉害了。我就很惊，因为我毕竟上周正好坐过船，水上那摇晃劲儿.,0.8549
为什么我第一眼瘆得慌，一个穿着戏服的女人站在水面跳，配上这有点阴森的BGm……,2022-03-02 05:45:27,6,评论,为什么我第一眼瘆得慌，一个穿着戏服的女人站在水面跳，配上这有点阴森的BGm…,0.0996
隔江犹唱后庭花,2022-03-01 20:21:24,2,评论,隔江犹唱后庭花,0.4974
韩国:这个好，一看就是我们韩国人传给中国的[doge],2022-03-01 20:06:29,5,评论,韩国:这个好，一看就是我们韩国人传给中国的,0.5079
现在是我们的了，思密达马上申遗。好像他们还没申请,2022-03-01 18:52:34,2,评论,现在是我们的了，思密达马上申遗。好像他们还没申请,0.4545
🇰🇷：我这个不会 但是我会申遗,2022-02-28 20:50:20,6,评论,🇰🇷：我这个不会 但是我会申遗,0.6173
注意安全,2022-02-28 20:50:14,4,评论,注意安全,0.6885
牛,2022-02-28 15:58:57,5,评论,牛,0.8514
[热词系列_好耶],2022-02-28 15:29:56,5,评论,,0.5678
"what's up,播放量快两百万了",2022-02-28 15:29:02,4,评论,"what's up,播放量快两百万了",0.2159
注意安全,2022-02-28 15:18:27,5,评论,注意安全,0.6885
我太没本事了 只会三连,2022-02-28 15:14:11,4,评论,我太没本事了 只会三连,0.0239
别感冒,2022-02-28 13:31:07,3,评论,别感冒,0.8056
没有理由不继续做缠花了[星星眼],2022-02-28 13:23:17,4,评论,没有理由不继续做缠花了,0.0799
我就不信偷国还能把这个偷了[辣眼睛]up加油[打call],2022-02-28 13:22:49,5,评论,我就不信偷国还能把这个偷了,0.034
加油,2022-02-28 13:00:23,2,评论,加油,0.9596
加油,2022-02-28 13:00:03,2,评论,加油,0.9596
好棒！谢谢你们的坚持，我们的传统文化才能得以传承[爱心],2022-02-28 12:58:34,4,评论,好棒！谢你们的坚持，我们的传统文化才能得以传承,0.994
离谱，果然以前的武侠片都没有骗我[doge],2022-02-28 11:55:23,4,评论,离谱，果然以前的武侠片都没有骗我,0.039
看到她那么努力，我觉得我的小说还是憋不出来。对不起我是废物[大哭][大哭][大哭],2022-02-28 10:38:17,3,评论,看到她那么努力，我觉得我的小说还是憋不出来。对不起我是废物,0.0313
真牛,2022-02-28 10:16:57,5,评论,真牛,0.8283
就是说 隔壁有叶笛 这有独竹漂 这才是真正的需要传承的文化 但热度竟然不比没有任何水平的流行戏腔 还需要流量才能引起关注[辣眼睛],2022-02-28 10:16:12,5,评论,就是说 隔壁有叶笛 这有独竹漂 这才是真正的需要传承的文化 但热度竟然不比没有任何水平的流行戏腔 还需要流量才能引起关注,0.0328
还下雨了好艰难,2022-02-28 09:46:00,3,评论,还下雨了好艰难,0.4257
还下雨了好艰难,2022-02-28 09:46:00,3,评论,还下雨了好艰难,0.4257
非危,2022-02-28 09:21:59,4,评论,非危,0.6105
这是仙术吗？,2022-02-28 09:16:04,5,评论,这是仙术吗？,0.0269
我没有理由不看完课去考武汉大学。,2022-02-27 23:33:52,4,评论,我没有理由不看完课去考武汉大学。,0.2137
我来预测一波[藏狐]韩国人：哎呦，正舞的那个不是我们韩国人嘛，穿的是我们的韩服,2022-02-27 23:24:32,5,评论,我来预测一波韩国人：哎呦，正舞的那个不是我们韩国人嘛，穿的是我们的韩服,0.8913
小姐姐加油,2022-02-27 23:16:51,5,评论,小姐加油,0.9026
身为尚武的岭南人士，我居然连杂技都不会耍[辣眼睛],2022-02-27 22:36:53,5,评论,身为尚武的岭南人士，我居然连杂技都不会耍,0.1783
怎么录的？无人机？雨天也能飞吗,2022-02-27 22:13:10,5,评论,怎么录的？无人机？雨天也能飞吗,0.0272
孩子别练这种没用的东西了,2022-02-27 21:51:19,6,评论,孩子别练这种没用的东西了,0.0297
我适合捆在杆子上,2022-02-27 19:20:59,4,评论,我适合捆在杆子上,0.735
轻功水上漂,2022-02-27 18:48:01,2,评论,轻功水上漂,0.5064
跟那个耍牙一样，完全不知道在做什么。,2022-02-27 18:28:49,4,评论,跟那个耍牙一样，完全不知道在做什么。,0.0578
小姐姐，我是来自韩国的欧巴思密达，我想学习你的技术，将来好让它成为韩国非遗思密达…哦不是，好帮你宣传中国非遗思密达[doge],2022-02-27 14:30:24,5,评论,小姐，我是来自韩国的欧巴思密达，我想学习你的技术，将来好让它成为韩国非遗思密达…哦不是，好帮你宣传中国非遗思密达,0.512
在申了思密达,2022-02-27 14:25:54,4,评论,在申了思密达,0.2435
加油,2022-02-27 14:24:46,3,评论,加油,0.9596
请问这有什么用吗？艺术？欣赏不来,2022-02-27 14:19:29,5,评论,请问这有什么用吗？艺术？欣赏不来,0.0175
晚上练怕不怕,2022-02-27 11:52:15,4,评论,晚上练怕不怕,0.6529
这就是一苇渡江吗？,2022-02-27 10:17:59,5,评论,这就是一苇渡江吗？,0.0596
跌落无数次的成功  佩服,2022-02-27 10:11:21,3,评论,跌落无数次的成功 佩服,0.9549
申遗了已经[OK],2022-02-27 10:00:23,5,评论,申遗了已经,0.5079
[支持],2022-02-27 01:45:13,3,评论,,0.5678
牛,2022-02-27 01:38:09,5,评论,牛,0.8514
刷楚人美的是脑子不好使吗？[给心心],2022-02-27 00:13:33,5,评论,刷楚人美的是脑子不好使吗？,0.1383
在申了，思密达🇰🇷,2022-02-27 00:02:44,5,评论,在申了，思密达🇰🇷,0.5481
肯定是下面有平台[doge],2022-02-26 23:54:24,5,评论,肯定是下面有平台,0.655
雨里的大扑棱蛾子[doge],2022-02-26 22:41:03,4,评论,雨里的大扑棱蛾子,0.3494
你们请她，她看有钱了,2022-02-26 20:28:00,2,评论,你们请她，她看有钱了,0.3938
知道为啥西八人抢不上这个吗？西八国根本学不会这个[doge],2022-02-26 15:51:37,5,评论,知道为啥西八人抢不上这个吗？西八国根本学不会这个,0.0533
就这我也会,2022-02-26 15:21:56,5,评论,就这我也会,0.4482
原来是陈奕迅唱的。。。这歌也只有他能唱了,2022-03-05 22:32:10,5,评论,原来是陈奕迅唱的。这歌也只有他能唱了,0.1768
好厉害……,2022-03-05 20:59:10,4,评论,好厉害…,0.6689
功夫是真功夫，但是这个视频做的有待商榷，各方面给人的感官都不太出色。,2022-03-05 20:56:42,5,评论,功夫是真功夫，但是这个视频做的有待商榷，各方面给人的感官都不太出色。,0.2387
助力每一个梦想,2022-03-05 19:16:53,2,评论,助力每一个梦想,0.9923
能不能先练好了在换衣服,2022-03-04 17:37:05,5,评论,能不能先练好了在换衣服,0.2498
韩国:别问，问就是韩国五千年前玩剩下的，只不过现在玩的人都去世了,2022-03-04 17:26:13,5,评论,韩国:别问，问就是韩国五千年前玩剩下的，只不过现在玩的人都去世了,0.3059
给我看哭了,2022-03-04 15:37:30,5,评论,给我看哭了,0.7189
这个在我爱发明上看过，也是一根竹再靠一根长竹平衡加推进,2022-03-04 13:03:13,5,评论,这个在我爱发明上看过，也是一根竹再靠一根长竹平衡加推进,0.2893
三连,2022-03-04 12:28:53,4,评论,三连,0.4116
这个是不是就是达摩一苇渡江啊？,2022-03-04 12:24:07,4,评论,这个是不是就是达摩一苇渡江啊？,0.1095
好梦想不应该被放弃。,2022-03-04 12:22:45,2,评论,好梦想不应该被放弃。,0.7323
河有很多细菌 还会感冒什么的要注意啊[来古-沉思],2022-03-04 04:56:37,3,评论,河有很多细菌 还会感冒什么的要注意啊,0.6171
练这玩意要会游泳不？,2022-03-04 03:52:03,4,评论,练这玩意要会游泳不？,0.0481
一叶扁舟,2022-03-04 03:36:06,5,评论,一叶扁舟,0.6973
这就是御剑而飞的原型吗[doge],2022-03-04 02:23:20,5,评论,这就是御剑而飞的原型吗,0.1346
这么大的雨！快保护我方姐姐！,2022-03-04 02:16:58,5,评论,这么大的雨！快保护我方姐！,0.9527
加油啊,2022-03-03 22:41:05,4,评论,加油啊,0.9371
哇 好牛[打call],2022-03-03 22:22:10,4,评论,哇 好牛,0.9733
真·水袖,2022-03-03 21:47:57,3,评论,真·水袖,0.6091
加油,2022-03-03 16:17:43,3,评论,加油,0.9596
真·水袖,2022-03-03 21:47:57,3,评论,真·水袖,0.6091
加油,2022-03-03 16:17:43,3,评论,加油,0.9596
这个颜色[笑哭],2022-03-03 14:53:56,4,评论,这个颜色,0.3359
不容易,2022-03-03 14:38:30,4,评论,不容易,0.7149
那么问题来了，隔壁🇰🇷为了偷这门技术偷偷练，结果淹死几万人也没有一个炼成的，这个时候它们到国际法庭告我们谋杀，请问怎么办,2022-03-03 10:51:13,5,评论,那么问题来了，隔壁🇰🇷为了偷这门技术偷练，结果淹死几万人也没有一个炼成的，这个时候它们到国际法庭告我们谋杀，请问怎么办,0.0024
bgm太怪了,2022-03-02 18:51:55,4,评论,bgm太怪了,0.0345
太拼了，下大雨呢……[保卫萝卜_哭哭],2022-03-02 18:43:56,5,评论,太拼了，下大雨呢…,0.3629
这个非遗产文化。想要玩的话还有难度的，特别在体重方面。有些人的体重下去可能会沉江,2022-03-02 18:30:33,4,评论,这个非遗产文化。想要玩的话还有难度的，特别在体重方面。有些人的体重下去可能会沉江,0.9616
怎么站上去不沉的？好厉害。。。轻功水上漂都是这样来的吗？,2022-03-02 17:50:38,4,评论,怎么站上去不沉的？好厉害。轻功水上漂都是这样来的吗？,0.0162
会风湿吗,2022-03-02 13:16:27,4,评论,会风湿吗,0.2444
这能在长江上玩吗[doge],2022-03-02 10:28:16,2,评论,这能在长江上玩吗,0.1865
细竹竿是不是调整方向的？,2022-03-02 09:00:22,4,评论,细竹竿是不是调整方向的？,0.1078
住手！这是属于韩国的！,2022-03-02 03:55:24,5,评论,住手！这是属于韩国的！,0.434
我不会游泳可以玩这个吗？,2022-03-02 03:03:09,5,评论,我不会游泳可以玩这个吗？,0.1402
