评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
有些人背叛，是耻辱，更不可原谅！,2019-02-06 23:50:26,5,回复,有些人背叛，是耻辱，更不可原谅！,0.9974
我中华文化源远流长博大精深，岂是他东瀛可以窥探的。,2021-12-19 12:50:06,3,评论,我中华文化源远流长博大精深，岂是他东瀛可以窥探的。,0.9999
漆器真的很美[爱心],2021-12-18 15:03:33,5,评论,漆器真的很美,0.9997
不过是个代名词罢了，无感,2018-07-26 19:27:05,5,评论,不过是个代名词罢了，无感,0.8766
其实也正常，中国瓷器的名声太大了，把漆器掩盖了。而且到了唐代以后瓷器的发展比瓷器好很多，所以别人认为瓷器是中国的，漆器是日本的也正常。况且，漆器后来在日本的发展也比中国要好。大概中国在忙着发展瓷器吧╮(￣▽￣)╭,2018-02-25 18:05:00,5,评论,其实也正常，中国瓷器的名声太大了，把漆器掩盖了。而且到了唐代以后瓷器的发展比瓷器好很多，所以别人认为瓷器是中国的，漆器是日本的也正常。况且，漆器后来在日本的发展也比中国要好。大概中国在忙着发展瓷器吧╮(￣▽￣)╭,0.0018
我真的很害怕日本偷着偷着有些东西就真的变成他们的了[委屈],2021-09-11 15:59:45,3,评论,我真的很害怕日本偷着有些东西就真的变成他们的了,0.5279
已经是了，比如相扑，《东京梦华录》就说了，宋代就有的，以前叫角抵。还有木屐，甚至有男方女圆的区分，樱花也是，茶道也是，插花也是,2021-09-11 18:39:22,5,回复,已经是了，比如相扑，《东京梦华录》就说了，宋代就有的，以前叫角抵。还有木屐，甚至有男方女圆的区分，樱花也是，茶道也是，插花也是,0.9999
弹幕伞兵：“活了七千年的up主啊？”故意带偏关注点是吧？,2021-08-15 20:21:10,5,评论,弹幕伞兵：“活了七千年的up主啊？”故意带偏关注点是吧？,0.9998
太贵了，当然它值这个价，漆器是可以作为国礼的高档物品，如果你说传播，我们普通老百姓确实用不起，在网购不发达的时代，一般人也不知道到哪买，至少超市是没得卖的，但你要说工艺，一直有传承，因为任何时代都不缺有钱人，瞧瞧故宫里的漆器，不能说我们身边看不见就说传承断了，这只能说明我们太穷了，接触不到这个圈子。,2021-07-16 18:09:06,4,评论,太贵了，当然它值这个价，漆器是可以作为国礼的高档物品，如果你说传播，我们普通老百姓确实用不起，在网购不发达的时代，一般人也不知道到哪买，至少超市是没得卖的，但你要说工艺，一直有传承，因为任何时代都不缺有钱人，瞧故宫里的漆器，不能说我们身边看不见就说传承断了，这只能说明我们太穷了，接触不到这个圈子。,0.0018
确实，漆艺也是一直在发展的，现在国内比较出名的大漆古琴都三到五万了，好点的螺钿古琴都能到十万，一套桌椅十几万，普通人哪买的起，要不是我学漆器了我这辈子都见不到五米长的大漆屏风,2021-08-16 20:02:18,6,回复,确实，漆艺也是一直在发展的，现在国内比较出名的大漆古琴都三到五万了，好点的螺钿古琴都能到十万，一套桌椅十几万，普通人哪买的起，要不是我学漆器了我这辈子都见不到五米长的大漆屏风,0.9999
世界也不过如此，所谓的世界申遗只不过是对文化原产地的亵渎，不论文化的起源胡乱定为别国文化，可恶万分，但这反而激起了我们对自己文化的重视和保护，希望有朝一日能在国家文化方面能献点力，保护和传承我们美丽的中华文明！！[打call][打call],2021-07-12 21:19:46,5,评论,世界也不过如此，所谓的世界申遗只不过是对文化原产地的亵渎，不论文化的起源胡乱定为别国文化，可恶万分，但这反而激起了我们对自己文化的重视和保护，希望有朝一日能在国家文化方面能献点力，保护和传承我们美丽的中华文明！,0.9998
红色金纹，我喜欢鲜红色，不知从何时起,2017-11-21 23:11:32,6,评论,红色金纹，我喜欢鲜红色，不知从何时起,0.9999
漆器这种东西，怎么也不可能源自日本这种小地方，单从原料漆的发掘使用来说，得是多闲的蛋疼的人做了多少实验用了多少漆割了多少漆树试出来的。日本有这条件吗。[妙啊][呲牙],2021-07-04 13:43:30,5,评论,漆器这种东西，怎么也不可能源自日本这种小地方，单从原料漆的发掘使用来说，得是多闲的蛋疼的人做了多少实验用了多少漆割了多少漆树试出来的。日本有这条件吗。,0.9999
传承往往比发明更困难,2017-11-17 17:53:54,5,评论,传承往比发明更困难,0.9791
最开始看到漆面还以为是种吃的,2017-11-11 22:06:04,4,评论,最开始看到漆面还以为是种吃的,0.9913
还纳闷这种面我怎么没听说过,2017-11-11 22:06:28,4,回复,还纳闷这种面我怎么没听说过,0.0034
是我们起源又怎么样，我们发扬光大了？,2017-11-11 22:03:36,6,评论,是我们起源又怎么样，我们发扬光大了？,0.9997
楚国漆器也是一绝！唉，可惜无人传承！,2017-11-11 21:58:53,6,评论,楚国漆器也是一绝！唉，可惜无人传承！,0.9999
悟已往之不谏，知来者之可追。我们无法改变过去，但我们可以把握现在和将来。我们该做的就是心无杂念的继承和发扬这些优秀的传统，与时俱进、推陈出新。,2017-11-11 17:08:52,5,评论,悟已往之不谏，知来者之可追。我们无法改变过去，但我们可以把握现在和将来。我们该做的就是心无杂念的继承和发扬这些优秀的传统，与时俱进、推陈出新。,0.0018
绝对暴力可以解决一切的那个。。。你是忘了秦始皇和项羽的结局了吗( ´_ゝ｀),2017-11-11 00:18:59,6,评论,绝对暴力可以解决一切的那个。你是忘了秦始皇和项羽的结局了吗( ´_ゝ｀),0.9999
揚州漆器挺出名的,2017-11-10 23:11:44,5,评论,揚州漆器挺出名的,0.9999
老实说我连“瓷国”这个称呼都觉得不那么满意，听说日本叫“漆国”只觉得喜闻乐见。明明两个国家的国名其实很是牛X哄哄的→_→,2017-11-10 22:19:16,5,评论,老实说我连“瓷国”这个称呼都觉得不那么满意，听说日本叫“漆国”只觉得喜闻乐见。明两个国家的国名其实很是牛X哄的→_→,0.0011
把封面看出屎皮漆器2333,2017-11-10 20:24:00,6,评论,把封面看出屎皮漆器23,0.0143
仨字，美！,2017-11-10 19:07:08,6,评论,仨字，美！,0.9888
易梓嘉卫队别以为我看不懂日英混合ID,2017-11-11 12:05:07,3,回复,易梓嘉卫队别以为我看不懂日英混合ID,0.0016
就像百鬼夜行一样吧，起源于中国，却盛行于日本,2017-11-10 18:14:01,5,评论,就像百鬼夜行一样吧，起源于中国，却盛行于日本,0.0016
这只是因为日本动漫。。。如果几十年前盛行的是聊斋这种神鬼系列，那这种作品层出不穷，但我们盛行的是金庸，中国鬼故事里也有百鬼这样的，不过我们其他叫法，比如罗生门开，而且日本整个文化特点有利于神鬼文化，因为他们文化一个很大特点是“幽玄”，相信领教过日本恐怖片的会深有体会，吓死劳资了随着中国软实力增强，将来你会见到很多不一样的东西，毕竟底蕴摆在那,2017-11-10 19:51:15,5,回复,这只是因为日本动漫。如果几十年前盛行的是聊斋这种神鬼系列，那这种作品层出不穷，但我们盛行的是金庸，中国鬼故事里也有百鬼这样的，不过我们其他叫法，比如罗生门开，而且日本整个文化特点有利于神鬼文化，因为他们文化一个很大特点是“幽玄”，相信领教过日本恐怖片的会深有体会，吓死劳资了随着中国软实力增强，将来你会见到很多不一样的东西，毕竟底蕴摆在那,0.9999
其实两国的百鬼夜行并不一样，只是没人去了解去区别，去了解的话会发现差的蛮多的┐(´-｀)┌,2017-11-11 05:42:25,6,回复,其实两国的百鬼夜行并不一样，只是没人去了解去区别，去了解的话会发现差的蛮多的┐(´-｀)┌,0.9997
理论自信 制度自信 道路自信 文化自信！,2017-11-10 17:35:18,6,评论,理论自信 制度自信 道路自信 文化自信！,0.0227
我觉得没什么啊，无论是韩国还是日本，大家都长的那么像，肯定都是一个祖宗，大家都穿同一条内裤。只要没有战争，这样多好。,2017-11-10 13:16:12,5,评论,我觉得没什么啊，无论是韩国还是日本，大家都长的那么像，肯定都是一个祖宗，大家都穿同一条内裤。只要没有战争，这样多好。,0.9993
如果政治家们都能这么想当然再好不过了,2017-11-10 14:08:25,5,回复,如果政治家们都能这么想当然再好不过了,0.0013
理想很美好，然而这是不可能的，没错，不是疑问句，是肯定句，就是不可能的。错误与伤害不会因为道歉和补偿而消失，即便是同族，也会因为生存而争斗，就算你说全人类都是同一个祖先，差别还在那里，血缘也在那里，高低胖瘦，美丑穷富，有差别就会有争斗，因为我们是智慧生物，思想不同，所看重的东西不同，信任的不同，毕竟我们都不是圣人。,2017-11-11 03:20:34,5,回复,理想很美好，然而这是不可能的，没错，不是疑问句，是肯定句，就是不可能的。错误与伤害不会因为道歉和补偿而消失，即便是同族，也会因为生存而争斗，就算你说全人类都是同一个祖先，差别还在那里，血缘也在那里，高低胖瘦，美丑穷富，有差别就会有争斗，因为我们是智慧生物，思想不同，所看重的东西不同，信任的不同，毕竟我们都不是圣人。,0.9999
感谢推荐让我又找到一个这样的up主，b站有up主叫非遗小当家大家也可以关注下，非遗传承你我做起，有时候看韩国申遗很多人说不要脸，别国文化保护得好大家说要学习，这些都没错，其实平时花几分钟知道一下自己国家的文化就是最简单的传承。,2017-11-10 13:02:37,6,评论,感谢推荐让我又找到一个这样的up主，b站有up主叫非遗小当家大家也可以关注下，非遗传承你我做起，有时候看韩国申遗很多人说不要脸，别国文化保护得好大家说要学习，这些都没错，其实平时花几分钟知道一下自己国家的文化就是最简单的传承。,0.9998
很多东西我们自己看不起，别人觉得很神奇。每次看到一些古老的东西或者活动时，总有些杂货满脸鄙夷…我特么真想出现在他面前，指着他脑袋说:这是你老祖宗留给你的!!!!,2017-11-10 12:43:46,5,评论,很多东西我们自己看不起，别人觉得很神奇。每次看到一些古老的东西或者活动时，总有些杂货满脸鄙夷…我特么真想出现在他面前，指着他脑袋说:这是你老祖宗留给你的!,0.9999
我们国家依然有人学习漆器好吗……没有丢，会传承下去的。我们都在努力。,2017-11-10 12:27:42,6,评论,我们国家依然有人学习漆器好吗…没有丢，会传承下去的。我们都在努力。,0.9999
这个  具体丢没丢查查就知道了呗 不要一说起这些就是我们都丢了 都丢了，很多没有丢 只是你没接触 很多好的东西都属于奢侈品 丢了的那些很多都是不符合后面发展被淘汰，或者是经过改良，不多说  就像这个漆器 说实在  我到现在也只听过而没见过 一般的人家会花大价钱去买这类的装饰品吗 有底蕴的家族会买这类物品 以前很多工艺品为什么不一直延续到现在 不就是现代工艺冲击下 做出来的物品 更便宜 更耐用 社会的发展 人类的进步本身就会失去原有东西  真正能传下来的都是大浪淘金 已经是瑰宝级别 没传下来的除了个别原因大部分都是不能适合后面社会或者被新生事物取代 但是我很喜欢这样的进步 何必被以前的东西所束缚 以前的东西使我们骄傲 但更多的应该是前进 前人的精神和智慧让我们前进 但这不是让我们驻足不前 就像我曾经看过某些少数民族传承的歌曲 史诗 现在基本知道和会的人很少 在现代科技的冲击下 以后估计只能在纪录片里面看见了,2017-11-10 13:22:07,5,回复,这个 具体丢没丢查就知道了呗 不要一说起这些就是我们都丢了 都丢了，很多没有丢 只是你没接触 很多好的东西都属于奢侈品 丢了的那些很多都是不符合后面发展被淘汰，或者是经过改良，不多说 就像这个漆器 说实在 我到现在也只听过而没见过 一般的人家会花大价钱去买这类的装饰品吗 有底蕴的家族会买这类物品 以前很多工艺品为什么不一直延续到现在 不就是现代工艺冲击下 做出来的物品 更便宜 更耐用 社会的发展 人类的进步本身就会失去原有东西 真正能传下来的都是大浪淘金 已经是瑰宝级别 没传下来的除了个别原因大部分都是不能适合后面社会或者被新生事物取代 但是我很喜欢这样的进步 何必被以前的东西所束缚 以前的东西使我们骄傲 但更多的应该是前进 前人的精神和智慧让我们前进 但这不是让我们驻足不前 就像我曾经看过某些少数民族传承的歌曲 史诗 现在基本知道和会的人很少 在现代科技的冲击下 以后估计只能在纪录片里面看见了,0.0019
回复 @贪食的巨熊 :不会的啦~~优秀的会传承，传承的人会改变。不会只在纪录片里的~,2017-11-10 16:44:29,6,回复,回复 @贪食的巨熊 :不会的啦~优秀的会传承，传承的人会改变。不会只在纪录片里的~,0.0018
很多都丢了，，，有也只有那么几个吧，或许几个都没有,2017-11-10 12:37:31,6,回复,很多都丢了，有也只有那么几个吧，或许几个都没有,0.9996
什么国家不重视？！！！你重视了吗？什么叫做做的人多了就便宜了这玩意做个木胎都可能要花个1年多！现在的漆树不多了不是春秋战国了！而且每个漆匠都会生漆藓！成为一名合格的漆匠很难受的苦很多的！他喵的几个弹幕就把一个商代出现的工艺说的一分不值[小电视_好怒啊],2017-11-10 11:53:47,6,评论,什么国家不重视？！你重视了吗？什么叫做的人多了就便宜了这玩意做个木胎都可能要花个1年多！现在的漆树不多了不是春秋战国了！而且每个漆匠都会生漆藓！成为一名合格的漆匠很难受的苦很多的！他喵的几个弹幕就把一个商代出现的工艺说的一分不值,0.0026
回复 @抖动的大腿肉:矛盾？并不矛盾啊？你怎么看出矛盾的？授之于鱼还是授之于渔？这个矛盾嘛？按你的逻辑漆器可以买很多房子，那些有技术的人是傻子？就像前些年的文玩市场。而且现代流水线工艺完全可以量产！就像深圳的黄冈村！一年复制的世界名画多达20万副！现在一副也就300块！呵呵！这类型的东西什么有价值？只要可以复制，量产的。价格就底！你不在这个市场，你就别上升所谓的高度去看待这东西！不但外行，还没有任何帮助！,2017-11-10 17:00:03,4,回复,回复 @抖动的大腿肉:矛盾？并不矛盾啊？你怎么看出矛盾的？授之于鱼还是授之于渔？这个矛盾嘛？按你的逻辑漆器可以买很多房子，那些有技术的人是傻子？就像前些年的文玩市场。而且现代流水线工艺完全可以量产！就像深圳的黄冈村！一年复制的世界名画多达20万副！现在一副也就30块！呵！这类型的东西什么有价值？只要可以复制，量产的。价格就底！你不在这个市场，你就别上升所谓的高度去看待这东西！不但外行，还没有任何帮助！,0.0016
回复 @抖动的大腿肉:别强行一件漆器三套房子了！谁不知道这东西多少钱。看看市场就知道这东西没什么价值了！,2017-11-10 13:13:32,4,回复,回复 @抖动的大腿肉:别强行一件漆器三套房子了！谁不知道这东西多少钱。看市场就知道这东西没什么价值了！,0.002
回复 @热心市民柯先生:那就希望您以后能让漆器量产了把那名声从日本人手里多过来了,2017-11-10 17:28:37,6,回复,回复 @热心市民柯先生:那就希望您以后能让漆器量产了把那名声从日本人手里多过来了,0.9999
自己的东西永远自己不保护让别人发扬光大，到底是什么让我们这么大方的？？？上层不提倡，下层怎么办？而且社会的风气就要毁灭祖先留下的一切，然后再在亲手毁灭的文化遗产废墟上大家虚情假意的说可惜可惜。,2017-11-10 11:30:13,5,评论,自己的东西永远自己不保护让别人发扬光大，到底是什么让我们这么大方的？上层不提倡，下层怎么办？而且社会的风气就要毁灭祖先留下的一切，然后再在亲手毁灭的文化遗产废墟上大家虚情假意的说可惜。,0.9999
谁说上面不提倡了，你说的不过是那个时间，我们要弘扬中华文化那就必须提倡老祖宗东西。否则不会叫中华民族的复兴了。,2017-11-10 12:53:39,6,回复,谁说上面不提倡了，你说的不过是那个时间，我们要弘扬中华文化那就必须提倡老祖宗东西。否则不会叫中华民族的复兴了。,0.0015
你穿坏的裤衩扔了别人捡起来穿上你还不高兴,2017-11-10 11:03:39,5,评论,你穿坏的裤衩扔了别人捡起来穿上你还不高兴,0.0041
这条裤衩永远都穿不坏。,2017-11-10 12:54:12,6,回复,这条裤衩永远都穿不坏。,0.0032
漆器被瓷器淘汰了。。。,2017-11-10 09:32:54,6,评论,漆器被瓷器淘汰了。,0.215
其实也还好啦，日本的普通漆器也就是老百姓用的那种，就那样，吹得那么厉害干什么，你买一个回来一看就知道。,2017-11-10 07:56:30,5,评论,其实也还好啦，日本的普通漆器也就是老百姓用的那种，就那样，吹得那么厉害干什么，你买一个回来一看就知道。,0.9997
知道漆器是之前看我在故宫修文物看老师傅修补放诗稿的漆器才知道那原来不是什么红石头也不是什么红木头( ´_ゝ｀)能坚持下来的手艺人都值得尊敬，生漆过敏很难受的,2017-11-03 17:18:37,6,评论,知道漆器是之前看我在故宫修文物看老师傅修补放诗稿的漆器才知道那原来不是什么红石头也不是什么红木头( ´_ゝ｀)能坚持下来的手艺人都值得尊敬，生漆过敏很难受的,0.9999
足球最心痛啊,2017-11-03 15:54:34,6,评论,足球最心痛啊,0.0683
记得之前看过一个视频，是雕漆的，一层层的刷漆，然后一层层的剔，一次次的雕。最后成品是镂空的，真的被惊艳到了,2017-11-03 14:39:31,6,评论,记得之前看过一个视频，是雕漆的，一层的刷漆，然后一层的剔，一次的雕。最后成品是镂空的，真的被惊艳到了,0.9999
不应该是感叹中国的器物成为了另一个国家的官方名么。,2017-11-03 13:56:17,5,评论,不应该是感叹中国的器物成为了另一个国家的官方名么。,0.0014
哈哈哈哈哈，不过现在越来越多的老外知道日本的很多东西都是中国传入得了。,2017-11-03 14:57:21,5,回复,哈，不过现在越来越多的老外知道日本的很多东西都是中国传入得了。,0.9998
不过给欧洲人发现中国日本并且命名的时候还是很早很早以前吧，类似马可波罗那个时候或者更早，那个时候应该还是中国很厉害很繁荣好多国家来朝拜的时候吧，欧洲人在中国看见一大堆眼花缭乱的东西最后觉得中国最适合做象征物的是瓷器，最华美精贵与众不同，而那时传到日本的漆器肯定比现代中日漆器差距小，然额日本也只混到了一个漆器作为象征物，不也是值得感叹的么，并且japan（漆器）这个名字从那以后就世世代代如此这么叫到现在了吧x（以上内容夹杂大量未经核实信息，仅供娱乐噗）,2017-11-03 14:24:41,5,回复,不过给欧洲人发现中国日本并且命名的时候还是很早以前吧，类似马可波罗那个时候或者更早，那个时候应该还是中国很厉害很繁荣好多国家来朝拜的时候吧，欧洲人在中国看见一大堆眼花缭乱的东西最后觉得中国最适合做象征物的是瓷器，最华美精贵与众不同，而那时传到日本的漆器肯定比现代中日漆器差距小，然额日本也只混到了一个漆器作为象征物，不也是值得感叹的么，并且japan（漆器）这个名字从那以后就世代如此这么叫到现在了吧x（以上内容夹杂大量未经核实信息，仅供娱乐噗）,0.9999
特地去查了下，中国的漆器和日本的漆器画风完全不一样啊。两个不用放一块都知道产自哪里。,2017-11-03 13:12:04,5,评论,特地去查了下，中国的漆器和日本的漆器画风完全不一样啊。两个不用放一块都知道产自哪里。,0.9999
好像是说因为中国瓷器工艺高，做起来还比漆器简单省事产量大，所以做漆器的就少了,2017-11-03 13:10:55,4,评论,好像是说因为中国瓷器工艺高，做起来还比漆器简单省事产量大，所以做漆器的就少了,0.9998
大漆咬手，而且制作很费时间的。之前想订做一把漆木鞘的汉剑，听到最低报价把我吓着了( ´_ゝ｀),2017-11-03 13:05:22,5,评论,大漆咬手，而且制作很费时间的。之前想订做一把漆木鞘的汉剑，听到最低报价把我吓着了( ´_ゝ｀),0.0014
哈哈哈哈他不是做着费劲，就是大部分时间都在等着干。而且大漆这个东西是湿度越高干得越快，我做的时候最怕下雨，一不留神就裂了。,2017-11-03 15:30:20,5,回复,哈他不是做着费劲，就是大部分时间都在等着干。而且大漆这个东西是湿度越高干得越快，我做的时候最怕下雨，一不留神就裂了。,0.9994
就像阿拉伯数字不是阿拉伯人发明的,2017-11-03 12:49:17,6,评论,就像阿拉伯数字不是阿拉伯人发明的,0.0069
现在我们有的只有曾经辉煌的历史了.......,2017-11-03 12:46:47,4,评论,现在我们有的只有曾经辉煌的历史了.,0.9997
自己不做还指望别人做吗？,2017-11-03 12:40:19,6,评论,自己不做还指望别人做吗？,0.0038
唉，围棋也是这样，由日本引向世界，现代围棋理论，古代围棋发展史几乎都是日本的,2017-11-03 12:37:03,6,评论,唉，围棋也是这样，由日本引向世界，现代围棋理论，古代围棋发展史几乎都是日本的,0.0024
可近年又复兴了啊，虽然输给了阿尔法狗，但全世界玩围棋的都知道柯洁,2017-11-03 15:39:44,6,回复,可近年又复兴了啊，虽然输给了阿尔法狗，但全世界玩围棋的都知道柯洁,0.9999
在那红色十年 这就是个糟粕。。,2017-11-03 12:25:20,6,评论,在那红色十年 这就是个糟粕。,0.9999
又开始了,2017-11-03 13:05:07,5,回复,又开始了,0.4042
漆器确实出现非常早，中国出土的最早的漆器确实有七千年，*****，而日本出土的有九千年。为啥那么夸张呢？因为是史前文明，没有任何证据证明和现在在这块土地上居住的人有任何关系。和现代人有关系的最早漆器是商代出土，然而在汉代也衰落了。直到两晋南北朝因为礼佛才复兴起来。至于今天的传统漆器工艺，譬如福州脱胎漆器，起源自清乾隆年间沈绍安对汉代技法想象的创造性还原。,2017-11-03 11:58:19,5,评论,漆器确实出现非常早，中国出土的最早的漆器确实有七千年，*，而日本出土的有九千年。为啥那么夸张呢？因为是史前文明，没有任何证据证明和现在这块土地上居住的人有任何关系。和现代人有关系的最早漆器是商代出土，然而在汉代也衰落了。直到两晋南北朝因为礼佛才复兴起来。至于今天的传统漆器工艺，譬如福州脱胎漆器，起源自清乾隆年间沈绍安对汉代技法想象的创造性还原。,0.9998
回复 @SCP111:说了是史前文明，和今天的日本没有证据证明有关。,2017-11-03 12:39:00,5,回复,回复 @SCP1:说了是史前文明，和今天的日本没有证据证明有关。,0.0013
回复 @芥末当茶:求来源。据我所知是靠谱的，出土文物经碳十四测定记年，确实是人类最早的漆器。,2017-11-03 12:38:13,5,回复,回复 @芥末当茶:求来源。据我所知是靠谱的，出土文物经碳十四测定记年，确实是人类最早的漆器。,0.0017
日本有铭文最早的墓葬品还是中国汉代的环首刀，也不过东汉而已,2017-11-03 12:37:01,5,回复,日本有铭文最早的墓葬品还是中国汉代的环首刀，也不过东汉而已,0.9998
从事古建筑的觉得前面部分没难度，我经常做，包括贴金，后面水磨部分不怎么接触不会，但是我现场看几遍再试着做几次感觉就差不多会了,2017-11-03 11:47:05,5,评论,从事古建筑的觉得前面部分没难度，我经常做，包括贴金，后面水磨部分不怎么接触不会，但是我现场看几遍再试着做几次感觉就差不多会了,0.9999
回复 @冬季720: 有些东西来看起来非常容易，但其实很难的，我是学重工业方面的，每次看师傅他们调机器，非常容易。我每次都调不出来，你知道那种想砸机器的冲动吗？（/TДT)/,2017-11-03 18:42:38,4,回复,回复 @冬季720: 有些东西来看起来非常容易，但其实很难的，我是学重工业方面的，每次看师傅他们调机器，非常容易。我每次都调不出来，你知道那种想砸机器的冲动吗？（/TДT)/,0.0018
回复 @无耻的笑:而且会也不代表我精通，ok？,2017-11-03 12:51:41,5,回复,回复 @无耻的笑:而且会也不代表我精通，ok？,0.0017
回复 @无耻的笑:摆脱，我是有这行业的基础在的，学起来肯定快啊,2017-11-03 12:49:30,5,回复,回复 @无耻的笑:摆脱，我是有这行业的基础在的，学起来肯定快啊,0.002
这玩意我也会做。主要是太耗工，太贵了，受众面太小。,2017-11-03 10:44:02,5,评论,这玩意我也会做。主要是太耗工，太贵了，受众面太小。,0.0015
外国人给别的国家起名字的逻辑是真的奇怪，中国是瓷器，日本是漆器，殊不知漆器也是中国的,2017-11-03 10:09:00,6,评论,外国人给别的国家起名字的逻辑是真的奇怪，中国是瓷器，日本是漆器，殊不知漆器也是中国的,0.9999
在这抱怨这个抱怨那个的都没有用，如果你有经济能力去买两件漆器才是真的，没消费就没市场，没市场谁还愿意传承和发展。,2017-11-03 09:14:42,6,评论,在这抱怨这个抱怨那个的都没有用，如果你有经济能力去买两件漆器才是真的，没消费就没市场，没市场谁还愿意传承和发展。,0.9994
看着标题，就有点不开心诶。。,2017-11-03 08:54:52,5,评论,看着标题，就有点不开心诶。,0.0025
可以看一下知了青年出的一期也是介绍漆器的，比这个好我觉得,2017-11-03 08:51:56,6,评论,可以看一下知了青年出的一期也是介绍漆器的，比这个好我觉得,0.9998
http://www.bilibili.com/videav11112074,2017-11-03 09:02:34,6,回复,htp:/w.bili.com/videav12074,0.9999
匠人在中国自古以来就一直是个没啥社会地位的职业，这一点和日本不同( •̥́ ˍ •̀ू ),2017-11-03 08:48:44,6,评论,匠人在中国自古以来就一直是个没啥社会地位的职业，这一点和日本不同( •̥́ ˍ •̀ू ),0.9996
换个乐观的角度来想，Japan是中国的,2017-11-03 07:31:29,6,评论,换个乐观的角度来想，Japan是中国的,0.9996
如果中国也能好好传承的话，这些就不会成为其他国家的了。,2017-11-02 23:14:16,6,评论,如果中国也能好传承的话，这些就不会成为其他国家的了。,0.9997
感觉传承这样有点心酸酸的( ´_ゝ｀),2017-11-02 22:57:55,4,评论,感觉传承这样有点心酸的( ´_ゝ｀),0.9996
虽然我不懂这些东西，但好像是骨子里生出来的喜欢。,2017-11-02 22:02:52,5,评论,虽然我不懂这些东西，但好像是骨子里生出来的喜欢。,0.996
第一～(￣▽￣～),2017-11-02 21:25:43,5,评论,第一～(￣▽￣～),0.9999
有人记住就会有希望，加油up,2021-05-09 10:22:12,5,评论,有人记住就会有希望，加油up,0.9983
主要还有些不要脸的淘宝店主，明明就是中国的传统工艺，非要标签什么来自韩国日本，非常恶心,2021-03-26 00:34:28,4,评论,主要还有些不要脸的淘宝店主，明就是中国的传统工艺，非要标签什么来自韩国日本，非常恶心,0.0021
每次看到这种没落，失传，正在遗失的传统文化，我都很失落，很伤心。这就好像一个大家庭，因为穷，因为被坏人欺压，兄弟姐妹们渐渐走散，等到再见，已是互不相识的陌路人了。你们可以批判，斥责，甚至远离部分历史糟粕，但请不要忘记也不要否认它，是好是坏都是我们演变的历程，前事不忘后事之师，这才是正确地看待历史看待传统文化的方式。守护并弘扬中华文化，吾辈当奋起。,2021-02-12 23:40:11,4,评论,每次看到这种没落，失传，正在遗失的传统文化，我都很失落，很伤心。这就好像一个大家庭，因为穷，因为被坏人欺压，兄弟姐妹们渐走散，等到再见，已是互不相识的陌路人了。你们可以批判，斥责，甚至远离部分历史糟粕，但请不要忘记也不要否认它，是好是坏都是我们演变的历程，前事不忘后事之师，这才是正确地看待历史看待传统文化的方式。守护并弘扬中华文化，吾辈当奋起。,0.9999
(对不起对不起＞人＜ 借个楼)关于韩国不断抄袭中国文化1：韩漫照着中国古装剧画 并改名东洋风。最夸张的就是直接照着武媚娘传奇的范冰冰画。2：韩服越来越像汉服。3：将中国结变为韩国结。4：韩国综艺把中国神话韩国化。5：韩国偶像穿着中国风服饰 却对外称作为韩国风 。6：还有还有 把淘宝上的汉服搬到韩国去卖 直接改名韩服了。7：将古发簪搬过去称作为韩国的。8：直接照搬横店影视城 照搬我们的古建筑。9：把绿江网文内容照搬回韩网画成所谓东洋风漫画！！！他们已经行动了！整个网站都是中国风！       最后一点也是最可怕的一点 他们即将通过这个方式将中国大多数文化韩国化。        苏绣差点被韩国化 韩国请中国绣艺人去韩国 准备宣称是韩国文化 还好苏绣继承人提前发现了 ，一天一个新发现。11：造纸术已经被韩国化。12：从中国引进小说即将在韩国最大的小说网站上 但却说是东洋风。13：从晋江买文回去搞他们的古装仙侠剧创作！还邀请国内服设团队帮他们做造型 。(转载b站),2021-02-09 02:04:36,5,评论,(对不起＞人＜ 借个楼)关于韩国不断抄袭中国文化1：韩漫照着中国古装剧画 并改名东洋风。最夸张的就是直接照着武媚娘传奇的范冰画。2：韩服越来越像汉服。3：将中国结变为韩国结。4：韩国综艺把中国神话韩国化。5：韩国偶像穿着中国风服饰 却对外称作为韩国风 。6：还有 把淘宝上的汉服搬到韩国去卖 直接改名韩服了。7：将古发簪搬过去称作为韩国的。8：直接照搬横店影视城 照搬我们的古建筑。9：把绿江网文内容照搬回韩网画成所谓东洋风漫画！他们已经行动了！整个网站都是中国风！ 最后一点也是最可怕的一点 他们即将通过这个方式将中国大多数文化韩国化。 苏绣差点被韩国化 韩国请中国绣艺人去韩国 准备宣称是韩国文化 还好苏绣继承人提前发现了 ，一天一个新发现。1：造纸术已经被韩国化。12：从中国引进小说即将在韩国最大的小说网站上 但却说是东洋风。13：从晋江买文回去搞他们的古装仙侠剧创作！还邀请国内服设团队帮他们做造型 。(转载b站),0.0019
