评论内容,评论时间,评论人等级,评论类型
太棒了。要是这次动漫周边能实现推广盈利。对中国的动漫的推力是极大的。,2016-09-06 00:04:00,6,评论
这次是公益活动哦～我觉得成功了对传统手艺的保存的帮助才是最大的（⌒▽⌒）（⌒▽⌒）（相对而言）,2016-09-06 00:08:45,6,回复
我捐了20元（￣▽￣）,2016-09-05 23:29:36,6,评论
那就是捐了（￣▽￣）,2016-09-05 23:32:52,6,回复
支持！！！大家都要支持啊！这么良心，咱们中国最古老的特色结合，真心美ε=ε=(ノ≧∇≦)ノ,2016-09-05 22:51:23,6,评论
没有证据或者没深入了解过的猜测请不要说出来，辣眼睛知道不,2016-09-05 22:43:22,5,评论
吓得我又开了个会员(°∀°)ﾉ,2016-09-05 22:37:49,6,评论
那个。。在哪捐款_(:3」∠)_,2016-09-05 22:31:34,6,评论
腾讯你感动的我都想充q币了QAQ,2016-09-05 20:30:45,5,评论
嗯，攒攒钱，多买个团扇送给同学也很棒啊,2016-09-05 21:26:48,5,回复
捐款去吧。,2016-09-05 20:35:12,6,回复
妖狐小红娘简直是腾讯的亲儿子（￣▽￣）,2016-09-05 19:58:40,6,评论
回复 @白日初:日♂初。。。,2016-09-06 07:36:40,6,回复
母的！！,2016-09-05 21:09:17,6,回复
然而我去腾讯公益并不能搜到啊,2016-09-05 19:45:07,5,评论
回复 @云间来客无字书 :然而电脑上并不能搜到,2016-09-05 20:23:25,5,回复
腾讯公益网站进入后，搜索：与二次元的一次缘。跳出来的第一个就是，我是用手机搜的,2016-09-05 19:49:53,5,回复
从21世纪报来的有没有[doge],2021-05-23 16:30:29,3,评论
收到了，吓死我了[小电视_汗],2016-11-27 17:23:25,5,评论
还以为拿不到了呢,2016-11-27 17:23:40,5,回复
不说别的，投币顶起。,2016-10-25 12:25:41,5,评论
这一次腾讯姥爷真的做得很好,2016-09-24 09:52:40,6,评论
那个笔记本太漂亮了,2016-09-12 23:15:10,6,评论
想买，但是想要的没有了/(ㄒoㄒ)/~~,2016-09-12 19:29:27,6,评论
这样的周边精美到窒息，同时有一个问题——买不起吧,2016-09-11 21:52:42,6,评论
那个伞好棒,2016-09-11 14:16:08,6,评论
喜欢么好好好喜欢,2016-09-11 12:16:43,4,评论
各位道友 公益捐款里面没有399了 是不能预定油纸伞了吗？（后悔9.1号没有下定决心,2016-09-11 01:08:56,6,评论
可能是吧，建议你去问问客服，有可能因为油纸伞比较难制作的原因吧(=・ω・=)(=・ω・=)(=・ω・=),2016-09-11 08:24:55,6,回复
挺好，互利共赢的事儿,2016-09-11 00:14:53,5,评论
超级棒啊哭哭哭(´；ω；`)没钱,2016-09-10 22:13:02,4,评论
泥人和面人糖人真的非常适合二次元的！！！！成本低效果好！！！！这些几乎每个城市都有自己的风格，姥爷要找到优秀的手艺人啊！！！,2016-09-10 21:23:14,4,评论
回复 @金赛纶与芦田爱菜 :腾讯大老爷,2016-09-11 10:38:11,6,回复
姥爷是谁？,2016-09-10 22:08:59,6,回复
腾讯又要干大事了,2016-09-10 12:58:54,5,评论
投币 收藏 分享一条龙(｡･ω･｡),2016-09-10 09:48:04,6,评论
这个主意真不错啊，我是绝对滋磁的（￣▽￣）,2016-09-10 07:02:46,6,评论
狐妖小红娘，爱你❤,2016-09-10 00:25:03,5,评论
这个主意真不错啊，我是绝对滋磁的（￣▽￣）,2016-09-10 07:02:46,6,评论
狐妖小红娘，爱你❤,2016-09-10 00:25:03,5,评论
传统的艺术真心太美了，而且这两周结合简直完美。这个周边我给满分！没有支付宝不能捐款抱歉qwq不过周边出了就算找代购也要买买买,2016-09-10 00:04:26,6,评论
已捐两百别问我为什么这么少中学生啊，而且自己付钱！！对了贪心的问一下回赠的礼物地址没有弹出来填是怎么回事》？望解答谢谢！！以及动漫里面完全这个视频都没上热评啊，热情太低了吧，喜欢看动漫支持一下传统文化不好吗？话说为什么腾讯不自己投递啊....这样募捐到的钱也会变多啊。不太懂企鹅娘的想法，明明有部超棒的番双生灵探不拿来b站播一样,2016-09-09 23:49:50,6,评论
因为腾讯动漫也需要独播作品来吸纳人气啊，毕竟做动画特别是做好蛮花钱的,2016-09-10 00:20:27,6,回复
回复 @幸福的冰棍 :捐款是次要，目的是看人气。,2016-09-10 00:06:24,5,回复
回复 @幸福的冰棍:腾讯每年基本都捐2000万的着是你的没捐？,2016-09-12 17:27:58,6,回复
说要补这部动漫……(°ー°〃)可我现在一集还没看呢…………貌似出的很慢啊……•﹏•这部番………,2016-09-09 23:43:15,6,评论
回复 @在读neet:ಥ_ಥ猜到了……灵契也是这样………,2016-09-10 03:22:20,6,回复
周更不慢了，但一集12分钟,2016-09-10 00:39:36,6,回复
谢谢腾讯大佬，我们的文化太美，好像要啊啊啊啊啊(´；ω；`),2016-09-09 23:04:56,5,评论
容我先去把番补了,2016-09-09 21:46:24,6,评论
这部番是慢热，一定要坚持下去啊，到后面剧情越来越好，画面也越来越好,2016-09-09 21:53:36,5,回复
好感动怎么回事,2016-09-09 19:18:03,5,评论
我们曾经骄傲过，但如今却只能靠着卑微的施舍而活着不为别的只为了基本的生存,2016-09-09 18:33:51,5,评论
回复 @子书甘之 :我我看开了如果想火我们谁都不能成为井上雄彦,2016-09-09 19:51:58,5,回复
我觉得这是腾讯的一种尝试，如果买的人多了，以后腾讯动漫的周边都可以出这类的，就拉动生产了。比起手办我就更愿意买这种周边。,2016-09-09 19:42:54,6,回复
吃土模式即将开启（团扇好漂亮,2016-09-09 17:38:59,6,评论
真的好漂亮啊,2016-09-09 14:25:02,6,评论
恭喜狐妖公益活动上热门推荐(°∀°)ﾉ(°∀°)ﾉ(°∀°)ﾉ,2016-09-09 13:54:51,6,评论
据说明天有直播？,2016-09-08 22:16:32,6,评论
果然是B“战”，撕B大战,2016-09-08 19:49:28,4,评论
我就不信你们50块都没有,2016-09-08 19:09:18,6,评论
传统工艺与现代二次元的一次碰撞，(=・ω・=),2016-09-08 18:42:29,5,评论
(;¬_¬)那笔记本封面是全刺绣的吗？突然有点不确定了。,2016-09-08 18:00:20,6,评论
嘛，就相信腾讯一次了，本来这就是捐款做好事，况且居然还是有偿捐款，现在项目已经筹集了十分之一的善款了，不得不说，腾讯这次是真的在做好事,2016-09-08 18:03:41,6,回复
笔记本的人性是印上去的，因为信仰不能绣人型（虽然红红是妖，但是人形也算人）。后边有人解释了，我帮你搬运一下,2016-09-10 09:30:08,6,回复
笔记本不是全刺绣的，好像是因为有信仰不能绣人，而且工作量太大,2016-09-09 06:58:43,5,回复
我刚说B站言论自由我的评论就被删了。也是讽刺。毕竟“BISHI”大佬本质也是个商人。只是不希望B站变成腾讯那样罢了。,2016-09-08 17:50:17,6,评论
还4级这么无知真不知道你的4级是怎么来的，举报的人到达一定数量系统自动删除,2016-09-08 18:53:13,5,回复
回复 @大幽谷:被举报没有通知的！(;¬_¬),2016-09-08 17:56:33,4,回复
回复 @小蠢货的生存手册:我好像知道要怎么对付三好市民和手速王了（￣▽￣）,2016-09-11 15:03:50,6,回复
我想看商品详细图,2016-09-08 15:03:57,6,评论
回复 @Yodully :恩谢谢，微博上好多,2016-09-09 11:46:49,6,回复
http://m.weibo.cn/5203786516/4016737672144622?sourceType=sms&from=1069095010&wm=9847_0002目前为止能找到的最详细的图，_(:з」∠)_虽然我觉得还是渣画质啊,2016-09-08 17:54:16,6,回复
公益页面就有链接啦啦啦,2016-09-08 16:49:59,2,回复
只从关注企鹅娘之后我的支付宝仿佛被掏空(╯°口°)╯(┴—┴不过我还是挺乐意（￣へ￣）,2016-09-08 14:53:24,6,评论
买买买！！！！！我买啊！！！,2016-09-08 00:07:19,6,评论
美啊！同时还支持了一把传统手工艺！,2016-09-07 23:17:44,6,评论
腾讯开始干好事了,2016-09-07 21:00:30,5,评论
上首页推荐了(°∀°)ﾉ,2016-09-07 20:03:59,5,评论
一直看腾讯不爽，他终于干好事了？,2016-09-07 20:03:31,6,评论
自从马总下台后腾讯一直很良心啊（￣▽￣）,2016-09-11 15:08:25,6,回复
支持这一个~\(≧▽≦)/~,2016-09-07 20:00:24,6,评论
可以捐款的！！！大家快快行动！！！！！99腾讯公益可以捐款的！,2016-09-07 19:49:41,6,评论
这是个绝好的方法啊,2016-09-07 17:13:20,5,评论
支持，保住老传统,2016-09-07 12:37:56,6,评论
好棒啊(▔□▔)/,2016-09-06 23:34:22,6,评论
_(:з」∠)__(:з」∠)__(:з」∠)__(:з」∠)__(:з」∠)_,2016-09-06 23:24:25,6,评论
买买买(=・ω・=),2016-09-06 21:43:13,5,评论
感动到要哭,2016-09-06 20:47:23,4,评论
真腾讯 (｀・ω・´)爸爸,2016-09-06 18:58:48,5,评论
买了个笔记本以表支持，疆绣看图片好漂亮啊(･∀･),2016-09-06 16:39:16,6,评论
回复 @蜡烛焰:QQ钱包和微信钱包都可以找到腾讯公益，找到后进去，单打一个“二次元”就能找到这个活动。（复制的别人的话）(･∀･),2016-09-06 20:50:07,6,回复
哪有买呀？,2016-09-06 20:46:01,5,回复
回复 @等候在轮回的路口:哈哈哈～必须是红红漂亮啊,2016-09-06 19:42:51,6,回复
不会弄。。怎么操作我是说收货。。,2016-09-06 14:47:14,6,评论
项目详情最后面有收货说明的（￣▽￣）,2016-09-06 15:09:17,5,回复
讲真  这事做的不错  滋滋,2016-09-06 13:33:55,6,评论
疆绣好看，可是学生党没钱（/TДT)/,2016-09-06 12:18:41,6,评论
攒攒钱   12.1号之前,2016-09-06 12:36:03,6,回复
大家给力把这个顶上首页,2016-09-06 10:54:47,5,评论
卧槽好棒啊(´；ω；`),2016-09-06 10:25:06,6,评论
腾讯是我认识的腾讯吗,2016-09-06 09:20:42,6,评论
我猜下一集狐妖会插这个宣传,2016-09-06 08:47:29,6,评论
无话可说，坐等发工资,2016-09-06 07:21:26,6,评论
正是这群女娲，造出了我们的情怀！,2016-09-06 01:15:25,6,评论
回复 @风里希-:？？？？,2016-09-06 01:28:07,6,回复
为什么发两个零都会屏蔽的Σ( ￣□￣||)<,2016-09-06 01:20:24,5,回复
***,2016-09-06 01:18:51,5,回复
那把团扇是什么材质的？(ﾟДﾟ≡ﾟдﾟ)!?,2016-09-06 01:00:50,6,评论
回复 @腾讯动漫:企鹅娘啊，扇面是真丝还是纸啊(▔□▔)/,2016-09-07 23:26:40,6,回复
回复 @MNEVEC14_音符 :嗯，谢谢。我决定要疆绣的了，虽然大部分钱都是买情怀的（#-_-)┯━┯ 不服也得吃土啊,2016-09-07 21:58:24,6,回复
竹子、刻纸、真丝、颜料~~,2016-09-06 15:09:16,6,回复
再来一楼1.50元 刻纸窗花2.79 泥塑一对3.119 团扇一个4.139 疆绣笔记本5.399 余杭油纸伞一个6.459  皮影注明一下：所有东西都已狐妖为原型创作。意义是帮助传承传统的老工匠增加订单，帮助生活(=・ω・=)，加油！,2016-09-06 00:20:02,5,评论
大伙顺便丢几个硬币。。。,2016-09-06 00:14:18,6,评论
难得tx，这次这么良心，顶一个(^・ω・^ ),2016-09-06 00:01:58,6,评论
支持非遗！,2016-09-05 22:51:08,6,评论
好棒啊啊啊啊啊啊_(:з」∠)_学生党的内心是崩溃的,2016-09-05 22:50:19,6,评论
一般吧，保管着保管着，就，没了←_←,2016-09-06 09:46:04,6,回复
回复 @羽米:给我妈保管了´_>`,2016-09-06 00:19:19,6,回复
压岁钱啊(<_<),2016-09-05 22:51:47,5,回复
难得支持腾讯的做法,2016-09-05 22:39:28,6,评论
我想问一下，有没有时间限制(´；ω；`),2016-09-05 22:33:06,5,评论
回复 @企娥娘:谢谢你ε=ε=(ノ≧∇≦)ノ,2016-09-05 22:52:18,5,回复
年底之前都能买，具体看热评吧，有链接。,2016-09-05 22:51:05,6,回复
tx老爷这波我服_(:3」∠)_,2016-09-05 22:31:03,6,评论
我已经买了一个了，为啥还想买,2016-09-05 22:28:55,6,评论
回复 @羽米:怎么可能，不知道啥时候能拿到,2016-09-05 23:03:06,6,回复
到手了吗(=・ω・=),2016-09-05 22:42:01,5,回复
走过路过请投币！谢谢,2016-09-05 22:27:00,6,评论
这周边不买不行啊(=・ω・=),2016-09-05 22:25:45,6,评论
腾讯动漫app可以捐已经有几千人,2016-09-05 22:04:39,5,评论
（￣▽￣）好想买油纸伞阿，不过买了得吃土了，还是买疆秀笔记本吧。,2016-09-05 21:45:53,6,评论
原来是在广告区(;¬_¬),2016-09-05 21:44:23,6,评论
难得，腾讯想起帮传统文化一把,2016-09-05 21:41:50,6,评论
原来是在广告区(;¬_¬),2016-09-05 21:44:23,6,评论
难得，腾讯想起帮传统文化一把,2016-09-05 21:41:50,6,评论
有没有细节图啥的，就那么一眼根本看不好啊。,2016-09-05 21:31:46,6,评论
回复 @企娥娘:简介里有(=・ω・=),2016-09-07 14:17:11,6,回复
去网站看吧，热评有链接。,2016-09-05 21:36:22,6,回复
(｀・ω・´)讲道理，这种风格才是中国特色,2016-09-05 21:31:06,6,评论
这还真的可以有,2016-09-05 21:16:10,5,评论
我只能说666666,2016-09-05 20:54:17,5,评论
回复 @玄机科技官方:哈哈，有空可以关注玄机科技的兴趣圈哦,2016-09-06 08:13:08,6,回复
回复 @第一个玄米:哈哈，只看秦时明月,2016-09-05 23:20:29,5,回复
（错字）一点也不像→_→,2016-09-05 21:14:53,6,回复
开学退圈，缘(･∀･),2016-09-05 20:46:00,6,评论
加油，腾讯动漫！,2016-09-05 20:06:36,4,评论
表白二小姐(=・ω・=),2016-09-05 20:07:30,4,回复
为什么我在官网搜不到啊(ﾟДﾟ≡ﾟдﾟ)!?，求连接！,2016-09-05 20:04:15,5,评论
回复 @幻妙星 :谢谢(￣3￣),2016-09-16 17:01:16,5,回复
二次元让传统艺术登上周边的顶端！！！腾讯动漫加油,2016-09-05 20:01:00,5,评论
苏苏我的，其他你们拿去吧,2016-09-05 20:00:55,6,评论
好赞！腾讯刷好感啊！,2016-09-05 19:52:37,4,评论
刺绣红红美翻了(=・ω・=),2016-09-05 19:40:51,6,评论
哇，这个想法好棒！,2016-09-05 19:38:42,6,评论
同样觉得这个想法超赞～,2016-09-05 23:59:00,6,回复
毕竟是祖宗留下来的东西好美(｀・ω・´)，前一百,2016-09-05 19:36:22,6,评论
这个大赞，买买买,2016-09-05 19:35:43,6,评论
回复 @小缘还我贞操 :我觉得可以考虑打个零工做个兼职弄俩钱(⌒▽⌒),2016-09-05 20:02:38,6,回复
太贵的话好像也买不起Σ( ￣□￣||),2016-09-05 19:36:42,6,回复
***非礼企鹅娘,2016-09-05 19:30:37,6,评论
企鹅娘好棒啊啊啊啊啊！传统文化真的真的好棒啊！,2016-09-05 19:28:41,6,评论
这是把之前的合在一起了，提醒一下之前看过的,2016-09-05 19:23:52,6,评论
玩转三次元就是卖周边,2016-09-05 19:19:18,4,评论
这种周边的纪念意义不比其他什么手办鼠标垫有意义的多么,2016-09-05 19:27:39,6,回复
热烈支持，我想要那个红红的刺绣，好美啊,2017-03-29 02:26:13,5,评论
不错，有钱就该好好用,2016-09-27 20:22:18,6,评论
支持(°∀°)ﾉ,2016-09-25 12:19:50,6,评论
有散捐组团然后随机抽么。(;¬_¬),2016-09-22 10:41:02,6,评论
楼下的  同是学生没钱+1，但不想工作,2016-09-16 15:16:14,5,评论
壮哉我大狐妖，上升了一个高度,2016-09-15 10:04:46,6,评论
赞一个！,2016-09-14 22:00:51,6,评论
棒死了,2016-09-14 20:09:20,6,评论
特别喜欢那个绣的那个红红 比手办逼格高多了,2016-09-12 19:29:07,6,评论
务必注意以防起争端，红红本体是印的，周围的装饰是绣的，宗教禁忌不让绣人形的东西,2016-09-13 17:24:16,6,回复
回复 @牵4猪咬5狗:伊斯兰教禁止一切人形的东西，包括印的。雕刻的。画的。绣的。,2016-09-24 01:53:16,5,回复
回复 @牵4猪咬5狗:哇，涨知识了！,2016-09-14 20:06:43,6,回复
(｀・ω・´),2016-09-11 09:47:37,6,评论
（￣▽￣）好想要但是吃土,2016-09-11 00:20:12,5,评论
厉害了，马化腾,2016-09-10 22:19:25,5,评论
这个必须要顶起来！,2016-09-10 22:04:06,6,评论
厉害了我的哥,2016-09-10 20:02:12,6,评论
买买买，吃土都买,2016-09-10 19:20:26,5,评论
可以，加油，真心感觉不错,2016-09-10 01:48:40,6,评论
感觉很棒！！！等有空（明天）仔细看一下,2016-09-10 00:40:47,6,评论
就靠吃土了( ´_ゝ｀),2016-09-09 23:30:33,5,评论
传统手艺品美腻～只是好难保存  被损坏会哭瞎的,2016-09-09 23:30:00,5,评论
不错不错，很好,2016-09-09 22:48:20,6,评论
（￣▽￣）,2016-09-09 21:58:11,5,评论
首页推荐两个视频都上了,2016-09-09 21:49:10,6,评论
顶顶顶，蜜汁感动,2016-09-09 21:16:56,6,评论
顶顶顶！！！,2016-09-09 21:02:33,6,评论
蜜汁感动( ´_ゝ｀),2016-09-09 20:50:26,6,评论
这个真的很好,2016-09-09 20:30:58,4,评论
入泥塑的就我一个么。。。-_-||,2016-09-09 19:35:25,5,评论
回复 @噬神の騎士:没有????????????,2016-09-10 12:52:49,6,回复
回复 @子书甘之:嗯嗯，很期待呢。。。话说泥也木有收到地址补填的通知么→_→,2016-09-10 12:52:07,5,回复
应该快了，我问了下10月8号开始发货，所以得有地址才能发货嘛。,2016-09-10 12:40:24,6,回复
太棒了,2016-09-09 19:26:23,3,评论
希望中国元素借由动漫产业再次被人们,2016-09-09 18:35:27,5,评论
好诶⊙▽⊙绝对支持(°∀°)ﾉ,2016-09-09 17:00:53,6,评论
这也能撕逼（#-_-)┯━┯,2016-09-09 16:20:57,6,评论
万一邮寄的时候窗花碎怎么办(ﾟДﾟ≡ﾟдﾟ)!?,2016-09-09 15:54:18,6,评论
我还怕扇子碎了（/TДT)/,2016-09-09 19:43:26,6,回复
我的余额只够买刻纸窗花（/TДT)/,2016-09-09 13:39:35,6,评论
那么，在哪里才可以买得到呢？,2016-09-09 10:43:45,6,评论
点一百个赞～(￣▽￣～)~,2016-09-08 21:42:25,5,评论
虽然对小红娘不感冒，但是对传统手工艺还是挺喜欢的，尤其是油伞和刺绣，看了一下募捐价格，说贵不贵，但也不便宜，等发工资准备入个伞，不知道能否只要个纯色的……,2016-09-08 19:53:33,6,评论
怎么忽然撕起来(´；ω；`),2016-09-08 19:17:54,5,评论
内些价钱，只有我看成了一块五两块七什么的,2016-09-08 19:03:39,3,评论
9.2那天正好成年，打算捐点钱。皮影大家有详细知道的吗，一直对皮影感兴趣（￣へ￣）,2016-09-08 18:51:32,6,评论
回复 @雨落123丶:没关系！你有这份心，就非常可贵了，一起加油！(°∀°)ﾉ,2016-09-08 19:01:06,6,回复
抱歉，这些我不知道，这些你得去问问别人了，还有谢谢用心想拉中国动漫产业还有文化遗产的你们，我自己也什么也做不了(´；ω；`)(´；ω；`)(´；ω；`),2016-09-08 18:59:12,6,回复
过来冒个泡，好像撕的很厉害啊！前两天不是挺和谐的吗？,2016-09-08 18:41:24,6,评论
看着蛮感动的。,2016-09-08 18:27:26,5,评论
丢了红包里的一块钱……希望腾讯揣着良心办事,2016-09-08 18:15:55,6,评论
真的好喜欢那个伞、刺绣和窗花！！！！,2016-09-08 18:05:35,6,评论
吃土吃土！QVQ,2016-09-08 17:59:20,6,评论
中国传统文艺是好，我们也是很喜欢，可是好jb贵。！！！,2016-09-08 17:57:20,5,评论
这些是大师级别的手工艺品的话，一点也不算贵了，参照日本的手工艺品大师的作品，这已经挺良心的了╮(￣▽￣)╭╮(￣▽￣)╭╮(￣▽￣)╭,2016-09-08 18:04:53,6,回复
也不一定要买嘛～在自己能力范围内多少捐点也行呀！,2016-09-08 21:27:52,6,回复
阔以阔以很强,2016-09-08 10:12:03,5,评论
腾讯动漫？我咋没看见水印啊？,2016-09-08 07:48:24,4,评论
都好好看啊，土真好吃(°∀°)ﾉ,2016-09-08 06:43:50,5,评论
(°∀°)ﾉ腾讯大老爷,2016-09-08 01:05:26,6,评论
这波宣传很好，真的 (*^▽^*),2016-09-07 23:46:38,6,评论
腾讯总算做一件好事,2016-09-07 23:15:46,6,评论
(｀・ω・´),2016-09-07 22:53:00,6,评论
这真是太棒了！支持支持！,2016-09-07 21:30:07,6,评论
这个可以有！,2016-09-07 19:46:10,6,评论
虽然没钱，但还是支持一下,2016-09-07 19:30:00,5,评论
真是好想法！！,2016-09-07 19:13:41,6,评论
终于上推荐了，支持(｀・ω・´),2016-09-07 17:40:51,6,评论
这种好！！！传统文化与二次元的结合！！很不错！,2016-09-07 12:05:55,6,评论
139疆绣来***,2016-09-07 08:29:08,5,评论
腾讯，我好爱你！,2016-09-07 01:53:47,5,评论
坐等出粮(°∀°)ﾉ,2016-09-06 23:20:36,6,评论
爸爸QAQ,2016-09-06 21:17:19,5,评论
(☆_☆),2016-09-06 20:04:08,5,评论
(=・ω・=),2016-09-06 18:27:00,4,评论
这个真心厉害了(°∀°)ﾉ,2016-09-06 18:19:11,5,评论
最强动漫周边啊.支持！(°∀°)ﾉ,2016-09-06 17:46:49,6,评论
创意超棒啊！！！腾讯姥爷这次真的做得不错，买买买,2016-09-06 16:34:22,5,评论
支持！！太棒了,2016-09-06 16:33:28,6,评论
很有创想啊,2016-09-06 14:52:45,6,评论
失败了俩次,2016-09-06 14:47:11,6,评论
很好，，这次腾讯干的真的漂亮！！！！！！,2016-09-06 12:38:20,6,评论
刺绣好漂亮,2016-09-06 11:56:27,6,评论
想要伞和团扇是捐两个价格相加吗？坐等公众号,2016-09-06 10:23:23,5,评论
你可以理解成商场集点兑换机制，集到多少个点就给你回馈什么，毕竟这个是捐款反馈物品，不是购买商品。,2016-09-06 15:25:14,6,回复
个人感觉分开更保险。如果你捐了伞加团扇价格的钱，给你个皮影戏，那不就有点尴尬...(P.S.其实我倒是很喜欢皮影戏的)~,2016-09-06 11:14:58,6,回复
其实应该分开    你可以去腾讯公益里面看看，里面有详细要求的。,2016-09-06 10:56:07,6,回复
五十已到。。。账(´；ω；`),2016-09-06 09:27:31,4,评论
只能来个五十软妹币了（￣▽￣）,2016-09-06 08:48:28,6,评论
投了三次（吃枣药丸）,2016-09-06 08:46:37,6,评论
腾讯姥爷难得这么有心，吃土也得支持啊！(°∀°)ﾉ,2016-09-06 08:45:04,6,评论
腾讯爸爸这是我的硬币和软妹币（/TДT)/,2016-09-06 07:47:31,5,评论
第一次觉得腾讯好良心....,2016-09-06 02:03:12,4,评论
(｀・ω・´),2016-09-06 01:03:49,5,评论
支持一下(｀・ω・´)(｀・ω・´)(｀・ω・´),2016-09-06 00:50:04,6,评论
顶顶顶  赞赞赞 心甘情愿给腾讯送钱,2016-09-06 00:33:16,5,评论
这是公益活动哦～所以钱不是给腾讯的～这次活动腾讯自己主要希望的收益应该是名望～,2016-09-06 01:38:24,6,回复
回复 @謎汁曼陀花 :不客气~,2016-09-06 12:04:22,6,回复
回复 @入梦落樱满薰香 :哦哦  谢谢指教,2016-09-06 11:23:57,5,回复
maya这个推动是真的好,2016-09-06 00:17:21,6,评论
想哭（/TДT)/,2016-09-05 23:52:15,5,评论
_(:3」∠)_这是要让我再一次吃土的节奏吗？,2016-09-05 23:36:22,6,评论
说实话这是我头一次看到tx爸爸要做的事情感到开心，尤其是在国漫涌现的这段时间,2016-09-05 23:31:04,6,评论
腾讯爸爸，国庆我买两套行了吧？,2016-09-05 23:19:17,5,评论
我服了(=・ω・=),2016-09-05 22:41:15,5,评论
这个好(°∀°)ﾉ我捐一块╮(￣▽￣)╭,2016-09-05 22:30:56,0,评论
回复 @羽米:随意咯！╮(￣▽￣)╭,2016-09-05 22:39:27,0,回复
回复 @AT御衡:其实说是捐其实就是买不是白捐。有兴趣可以腾讯动漫看看,2016-09-05 22:38:28,5,回复
回复 @羽米:按你那么讲的话分，角怎么来的！那上面全是整数哎！hhh,2016-09-05 22:38:02,0,回复
好气啊 刚剁完手 没钱,2016-09-05 22:11:48,6,评论
真正的为中国传统和二次元文化一起做贡献了，腾讯这波做得真的好,2016-09-05 22:07:14,6,评论
腾讯这次太厉害,2016-09-05 22:12:43,5,回复
滋滋！,2016-09-05 21:39:24,6,评论
谁有网站地址啊，好想买(<_<),2016-09-05 21:36:12,6,评论
谁有网站地址啊，好想买(<_<),2016-09-05 21:36:12,6,评论
22ヽ(･ω･｡)ﾉ,2016-09-05 19:16:44,5,评论
不要问我为什么是22୧(﹒︠ᴗ﹒︡)୨,2016-09-05 19:17:32,5,回复
6666（￣▽￣）,2016-09-05 19:15:52,5,评论
前！（｡ò ∀ ó｡）,2016-09-05 19:11:20,6,评论
(｀・ω・´),2016-09-05 19:11:00,5,评论
(=・ω・=)(=・ω・=)(=・ω・=)(=・ω・=)(=・ω・=),2016-09-05 19:10:54,6,评论
如果有狐妖小红娘的皮影我一定会去看的,2018-06-28 03:01:58,3,评论
傻逼腾讯,2021-08-23 22:13:49,4,评论
大爱团扇！！！,2017-10-04 22:46:12,5,评论
很美很俊雅。,2017-08-25 15:48:08,5,评论
封面 涂山红红？？,2017-07-29 15:13:33,5,评论
这件事情做好了吗？表示懵逼,2017-07-09 03:06:00,6,评论
都卖完了,2017-08-11 16:45:33,5,回复
哪里有卖？,2017-05-23 01:21:47,5,评论
现在还能买吗？,2017-03-31 22:11:45,6,评论
泥塑一对有人感兴趣吗？我不想要，想送出去,2017-02-19 21:02:07,5,评论
举手(°∀°)ﾉ,2017-05-21 12:52:36,5,回复
送我吧(≧ω≦),2017-05-21 12:52:45,5,回复
回复 @洛风铃:咦，我才看到，可以呀，私信一下地址,2017-06-09 23:04:18,5,回复
腾/讯大/佬我服了！顺便抱走企鹅娘(￣3￣),2017-02-17 17:39:12,6,评论
腾讯大老爷！给你跪下了！什么时候还有！！,2017-01-18 18:05:53,4,评论
刺绣真的美,2017-01-07 13:49:20,6,评论
至今没看到在哪里填地址_（：3,2016-12-14 23:49:57,6,评论
哇解决了已经收到东西了：3棒棒棒(°∀°)ﾉ,2016-12-18 03:50:22,6,回复
卧槽，为什么我现在才看到这个视频,2016-12-10 22:08:10,5,评论
那个问一下，这个到辣里买,2016-11-23 18:54:07,6,评论
简介***的链接往下拉里面有详情的～(･∀･),2016-11-23 22:18:39,6,回复
我的天，我今天才看见！！！！！暴风哭泣(´；ω；`)我才剁完手啊！！！没钱了啊，接下来要吃土啊！！！！可是看评论十二月一号就结束了是吗？？？我的天啊！！！！捶胸顿足啊！！！！,2016-11-13 15:13:10,6,评论
写地址的时候邮编写错了，就当捐钱好了，第一次网购就这样结束了,2016-10-28 11:20:41,5,评论
只要地址写对，邮编写错也不会有什么问题的。,2016-10-28 23:49:47,6,回复
给我发的是快捷快递，不用邮编。要不你微信联系“妈妈制造V爱”试试？(｀・ω・´),2016-10-28 15:29:02,6,回复
我的扇子到货了，感觉还挺不错的说~\(≧▽≦)/~,2016-10-23 22:50:01,6,评论
离活动结束还有一段时间，一个多月省吃俭用也要买疆绣笔记本！_(:3」∠)_,2016-10-16 11:57:48,5,评论
我就想问，油纸伞离捐款到制作完成要多久……,2016-10-09 19:31:02,6,评论
吼啊(°∀°)ﾉ,2016-10-07 17:16:15,6,评论
你说在哪买吧多少钱，买买买买买买买(╯°口°)╯(┴—┴,2016-10-07 12:01:23,6,评论
得等毕业有工作才有钱→_→,2016-09-06 12:41:18,6,评论
捐一块也好啊！一人一块就很多了。,2016-09-06 19:46:06,6,回复
我想买伞，好看，装B,2016-09-06 12:40:09,6,评论
美哭我(๑• . •๑),2016-09-06 12:18:18,6,评论
好厉害的企划,2016-09-06 12:17:49,6,评论
(°∀°)ﾉ支持,2016-09-06 12:15:31,6,评论
ε=ε=(ノ≧∇≦)ノ,2016-09-06 12:09:30,3,评论
DNF礼包买买买_(:3」∠)_,2016-09-06 11:58:21,6,评论
支持支持，这样结合真实太赞啦,2016-09-06 10:03:32,5,评论
好厉害，好厉害啊啊啊啊啊！！！,2016-09-06 09:58:32,6,评论
